# timestamp;hostname;version;nRanks;rankNo;durationAssembleBoundaryConditions;n;durationComputeMappingBetweenMeshes;n;durationInitCellml;n;durationMap;n;durationMapFinalize;n;durationMapPrepare;n;durationReadGeometry;n;durationSetRightHandSide;n;durationSetStiffnessMatrix;n;durationSolve_activationSolver;n;durationSolve_implicitSolver;n;durationSolve_potentialFlowSolver;n;durationWriteOutput;n;duration_0D;n;duration_1D;n;duration_bidomain;n;duration_monodomain;n;duration_monodomain_advanceTimeSpan1;n;duration_monodomain_advanceTimeSpan2;n;duration_monodomain_transfer12;n;duration_monodomain_transfer21;n;duration_subdomains_xy;n;duration_subdomains_xy_init;n;duration_subdomains_z;n;duration_subdomains_z_init;n;duration_total;n;duration_total_advanceTimeSpan1;n;duration_total_advanceTimeSpan2;n;duration_total_transfer12;n;duration_total_transfer21;n;activationSolver_preconditionerType;activationSolver_solverType;currentSimulationTime;dt_0D;dt_1D;dt_3D;dt_splitting;duration_subdomains_xy_n;duration_subdomains_z_n;endTime;exit;exit_signal;implicitSolver_preconditionerType;implicitSolver_solverType;memoryData;memoryPage;memoryResidentSet;memoryVirtual;nInstancesComputedGlobally;nIterations_activationSolver;nIterations_implicitSolver;nIterations_potentialFlowSolver;potentialFlowSolver_preconditionerType;potentialFlowSolver_solverType;residualNorm_activationSolver;residualNorm_implicitSolver;residualNorm_potentialFlowSolver;scenarioName;totalUsertime;~nDofs;~nDofs3Dmesh;~nDofsFiber0;~nElements;~nElements3Dmesh;~nElementsFiber0;~nNodes;~nNodes3Dmesh;~nNodesFiber0;nIterationsTotal_activationSolver;nIterationsTotal_implicitSolver;nIterationsTotal_potentialFlowSolver;
2019/11/21 10:23:41;nid02901;opendihu 1.0, build Nov 19 2019 10:53:01, C++ 201402, GCC 8.3.0 20190222 (Cray Inc.);2450;11;0.292971;67;0.854861;64;25.7148;64;0.0202491;64;10.989;1;1.63154;1;30.6723;1;1.54972e-05;67;0.4672;67;3.25512;1;1.46611;42752;12.3267;1;0.014396;129389;39.5142;128256;1.78136;64128;3.26156;1;41.4707;1;39.5882;668;1.82353;334;0.0409627;334;0.0151534;334;41.4707;1;26.0268;1;39.5832;668;25.7651;1;58.1372;1;41.4707;1;3.26156;1;13.4048;1;1.28746e-05;1;none;cg;1.000000;0.001;0.00149925;1;0.003;1;64;1;normal;;none;cg;173887488;4096;70336512;2027900928;64;2532;1;10000;none;gmres;0.73753;3.06111e-13;1.47699;weak_scaling_35_35_2;110.76;1480;607600;1479;579630;1480;607600;2532;46760;10000;
2019/11/21 10:23:41;nid02902;opendihu 1.0, build Nov 19 2019 10:53:01, C++ 201402, GCC 8.3.0 20190222 (Cray Inc.);2450;12;0.293026;67;0.478147;64;25.7966;64;0.0204892;64;11.2845;1;1.49617;1;31.7818;1;1.43051e-05;67;0.467464;67;3.25512;1;1.40253;42752;12.3267;1;0.0178456;129389;39.7809;128256;1.72051;64128;3.26156;1;41.687;1;39.8626;668;1.76436;334;0.041564;334;0.0153387;334;41.687;1;26.1075;1;39.8595;668;25.8466;1;58.2181;1;41.687;1;3.26157;1;13.2695;1;1.40667e-05;1;none;cg;1.000000;0.001;0.00149925;1;0.003;1;64;1;normal;;none;cg;217956352;4096;71372800;2074116096;64;2532;1;10000;none;gmres;0.73753;2.97071e-13;1.47699;weak_scaling_35_35_2;108.37;1480;607600;1479;579630;1480;607600;2532;46760;10000;
2019/11/21 10:23:41;nid02902;opendihu 1.0, build Nov 19 2019 10:53:01, C++ 201402, GCC 8.3.0 20190222 (Cray Inc.);2450;13;0.29299;67;0.685558;64;25.7416;64;0.0202219;64;11.0772;1;1.89438;1;31.6631;1;8.58307e-06;67;0.467043;67;3.25512;1;1.35747;42752;12.3268;1;0.0147655;129389;39.4402;128256;1.67176;64128;3.26156;1;41.2889;1;39.5142;668;1.71448;334;0.0412681;334;0.0163507;334;41.289;1;26.0495;1;39.5109;668;25.7912;1;58.2183;1;41.289;1;3.26157;1;13.6677;1;1.3113e-05;1;none;cg;1.000000;0.001;0.00149925;1;0.003;1;64;1;normal;;none;cg;148721664;4096;70131712;2002735104;64;2532;1;10000;none;gmres;0.73753;2.89846e-13;1.47699;weak_scaling_35_35_2;110.85;1480;607600;1479;579630;1480;607600;2532;44756;10000;
2019/11/21 10:23:41;nid02902;opendihu 1.0, build Nov 19 2019 10:53:01, C++ 201402, GCC 8.3.0 20190222 (Cray Inc.);2450;14;0.292982;67;0.566873;64;25.6458;64;0.0202603;64;11.1949;1;1.95882;1;31.6135;1;7.15256e-06;67;0.46717;67;3.25511;1;1.29439;42752;12.3268;1;0.0143964;129389;39.4507;128256;1.60244;64128;3.26157;1;41.2255;1;39.5232;668;1.64391;334;0.0406418;334;0.0150342;334;41.2255;1;25.9512;1;39.5203;668;25.6938;1;58.2193;1;41.2255;1;3.26157;1;13.7321;1;1.3113e-05;1;none;cg;1.000000;0.001;0.00149925;1;0.003;1;64;1;normal;;none;cg;199053312;4096;71290880;2053074944;64;2532;1;10000;none;gmres;0.73753;3.0512e-13;1.47699;weak_scaling_35_35_2;111.29;1480;607600;1479;579630;1480;607600;2532;42752;10000;
2019/11/21 10:23:41;nid02902;opendihu 1.0, build Nov 19 2019 10:53:01, C++ 201402, GCC 8.3.0 20190222 (Cray Inc.);2450;15;0.292976;67;0.860668;64;25.5842;64;0.0202785;64;10.9031;1;1.8911;1;31.7069;1;1.33514e-05;67;0.465806;67;3.25512;1;1.29041;42752;12.3267;1;0.014971;129389;39.5226;128256;1.59597;64128;3.26157;1;41.2912;1;39.5955;668;1.63763;334;0.0402551;334;0.0149848;334;41.2912;1;25.8903;1;39.5926;668;25.6335;1;58.2172;1;41.2912;1;3.26157;1;13.6644;1;1.3113e-05;1;none;cg;1.000000;0.001;0.00149925;1;0.003;1;64;1;normal;;none;cg;173887488;4096;70344704;2027909120;64;2532;1;10000;none;gmres;0.73753;3.01793e-13;1.47699;weak_scaling_35_35_2;111.88;1480;607600;1479;579630;1480;607600;2532;42752;10000;
2019/11/21 10:23:41;nid02902;opendihu 1.0, build Nov 19 2019 10:53:01, C++ 201402, GCC 8.3.0 20190222 (Cray Inc.);2450;16;0.293005;67;0.840566;64;25.7758;64;0.0201786;64;10.9236;1;1.86784;1;31.6437;1;1.3113e-05;67;0.466145;67;3.25511;1;1.32599;42752;12.3267;1;0.0139291;129389;39.5022;128256;1.63943;64128;3.26157;1;41.3142;1;39.5746;668;1.68119;334;0.040431;334;0.0152431;334;41.3142;1;26.0832;1;39.5716;668;25.8249;1;58.217;1;41.3142;1;3.26157;1;13.6412;1;1.3113e-05;1;none;cg;1.000000;0.001;0.00149925;1;0.003;1;64;1;normal;;none;cg;211636224;4096;70692864;2065649664;64;2532;1;10000;none;gmres;0.73753;3.06441e-13;1.47699;weak_scaling_35_35_2;110.76;1480;607600;1479;579630;1480;607600;2532;42752;10000;
2019/11/21 10:23:41;nid02902;opendihu 1.0, build Nov 19 2019 10:53:01, C++ 201402, GCC 8.3.0 20190222 (Cray Inc.);2450;17;0.293017;67;0.985424;64;25.4066;64;0.0202677;64;10.7776;1;1.83483;1;31.7104;1;1.3113e-05;67;0.465185;67;3.25512;1;1.36069;42752;12.3268;1;0.0144017;129389;39.4983;128256;1.67398;64128;3.26157;1;41.3482;1;39.5729;668;1.71658;334;0.0407298;334;0.0152497;334;41.3482;1;25.711;1;39.5679;668;25.4562;1;58.218;1;41.3482;1;3.26157;1;13.6081;1;1.3113e-05;1;none;cg;1.000000;0.001;0.00149925;1;0.003;1;64;1;normal;;none;cg;173887488;4096;70434816;2027900928;64;2532;1;10000;none;gmres;0.73753;2.9775e-13;1.47699;weak_scaling_35_35_2;111.4;1480;607600;1479;579630;1480;607600;2532;44756;10000;
2019/11/21 10:23:41;nid02902;opendihu 1.0, build Nov 19 2019 10:53:01, C++ 201402, GCC 8.3.0 20190222 (Cray Inc.);2450;18;0.293041;67;0.698334;64;25.7548;64;0.0203393;64;11.0656;1;1.51324;1;30.8308;1;1.28746e-05;67;0.467247;67;3.25512;1;1.5471;42752;12.3267;1;0.0143163;129389;39.5237;128256;1.96657;64128;3.26156;1;41.6688;1;39.5998;668;2.00927;334;0.0410314;334;0.0153222;334;41.6688;1;26.0682;1;39.5969;668;25.8059;1;58.2169;1;41.6688;1;3.26157;1;13.2865;1;1.38283e-05;1;none;cg;1.000000;0.001;0.00149925;1;0.003;1;64;1;normal;;none;cg;211636224;4096;71532544;2082435072;64;2532;1;10000;none;gmres;0.73753;3.01458e-13;1.47699;weak_scaling_35_35_2;109.88;1480;607600;1479;579630;1480;607600;2532;42752;10000;
2019/11/21 10:23:41;nid02902;opendihu 1.0, build Nov 19 2019 10:53:01, C++ 201402, GCC 8.3.0 20190222 (Cray Inc.);2450;19;0.293008;67;0.749213;64;25.6636;64;0.0202785;64;11.014;1;1.77517;1;30.7993;1;1.0252e-05;67;0.466518;67;3.25512;1;1.36899;42752;12.3268;1;0.014509;129389;39.5519;128256;1.68214;64128;3.26156;1;41.4077;1;39.6252;668;1.72406;334;0.0403786;334;0.0151618;334;41.4077;1;25.9699;1;39.6221;668;25.7121;1;58.2177;1;41.4077;1;3.26157;1;13.5485;1;1.19209e-05;1;none;cg;1.000000;0.001;0.00149925;1;0.003;1;64;1;normal;;none;cg;173887488;4096;70504448;2027900928;64;2532;1;10000;none;gmres;0.73753;3.04789e-13;1.47699;weak_scaling_35_35_2;110.67;1480;607600;1479;579630;1480;607600;2532;44756;10000;
2019/11/21 10:23:41;nid02902;opendihu 1.0, build Nov 19 2019 10:53:01, C++ 201402, GCC 8.3.0 20190222 (Cray Inc.);2450;20;0.293045;67;0.416209;64;25.1202;64;0.0202768;64;11.3469;1;1.89976;1;31.1283;1;1.62125e-05;67;0.464062;67;3.25512;1;1.29987;42752;12.3267;1;0.0140884;129389;39.5029;128256;1.6069;64128;3.26156;1;41.2832;1;39.576;668;1.64863;334;0.0406184;334;0.0150259;334;41.2832;1;25.425;1;39.573;668;25.1702;1;58.2179;1;41.2832;1;3.26157;1;13.673;1;1.40667e-05;1;none;cg;1.000000;0.001;0.00149925;1;0.003;1;64;1;normal;;none;cg;211636224;4096;71143424;2065649664;64;2532;1;10000;none;gmres;0.73753;2.91236e-13;1.47699;weak_scaling_35_35_2;111.06;1480;607600;1479;579630;1480;607600;2532;42752;10000;
