shorten_crank_nicolson;20.0;0.07396449704142014;0.0001
shorten_crank_nicolson;20.0;0.07400483214546451;6.81292e-05
shorten_crank_nicolson;20.0;0.07397956769876632;4.64145e-05
shorten_crank_nicolson;20.0;0.07397099473073784;3.16226e-05
shorten_crank_nicolson;20.0;0.07397388227530935;2.15443e-05
shorten_crank_nicolson;20.0;0.07397451050337359;1.46778e-05
shorten_crank_nicolson;20.0;0.07396449704142014;1e-05
shorten_crank_nicolson;20.0;0.07396950852763452;6.81292e-06
shorten_crank_nicolson;20.0;0.07396569865551056;4.64158e-06
shorten_crank_nicolson;20.0;0.07397099473073784;3.16226e-05
shorten_crank_nicolson;20.0;0.07397451050337359;1.46778e-05
shorten_crank_nicolson;20.0;0.07396449704142014;1e-05
shorten_crank_nicolson;20.0;0.07396950852763452;6.81292e-06
shorten_crank_nicolson;20.0;0.07396569865551056;4.64158e-06
shorten_crank_nicolson;20.0;0.07396631627936026;3.16228e-06
shorten_crank_nicolson;20.0;0.073965913527892;2.15443e-06
shorten_crank_nicolson;20.0;0.07396472623496697;1.4678e-06
shorten_crank_nicolson;20.0;0.07396449704142014;1e-06
shorten_crank_nicolson;40.0;0.08727810650887576;0.0001
shorten_crank_nicolson;40.0;0.08732570193164813;6.81292e-05
shorten_crank_nicolson;40.0;0.08729588988454426;4.64145e-05
shorten_crank_nicolson;40.0;0.08728577378227065;3.16226e-05
shorten_crank_nicolson;40.0;0.08728918108486503;2.15443e-05
shorten_crank_nicolson;40.0;0.08728992239398084;1.46778e-05
shorten_crank_nicolson;40.0;0.08727810650887576;1e-05
shorten_crank_nicolson;40.0;0.08728402006260874;6.81292e-06
shorten_crank_nicolson;40.0;0.08727952441350247;4.64158e-06
shorten_crank_nicolson;40.0;0.08728577378227065;3.16226e-05
shorten_crank_nicolson;40.0;0.08728992239398084;1.46778e-05
shorten_crank_nicolson;40.0;0.08727810650887576;1e-05
shorten_crank_nicolson;40.0;0.08728402006260874;6.81292e-06
shorten_crank_nicolson;40.0;0.08727952441350247;4.64158e-06
shorten_crank_nicolson;40.0;0.08728025320964512;3.16228e-06
shorten_crank_nicolson;40.0;0.08727977796291256;2.15443e-06
