# timestamp;hostname;version;nRanks;rankNo;durationAssembleBoundaryConditions;n;durationComputeMappingBetweenMeshes;n;durationInitCellml;n;durationMap;n;durationReadGeometry;n;durationSetRightHandSide;n;durationSetStiffnessMatrix;n;durationSolve_activationSolver;n;durationSolve_implicitSolver;n;durationSolve_potentialFlowSolver;n;durationWriteOutput;n;duration_0D;n;duration_1D;n;duration_bidomain;n;duration_monodomain;n;duration_monodomain_advanceTimeSpan1;n;duration_monodomain_advanceTimeSpan2;n;duration_monodomain_transfer12;n;duration_monodomain_transfer21;n;duration_subdomains_xy;n;duration_subdomains_xy_init;n;duration_subdomains_z;n;duration_subdomains_z_init;n;duration_total;n;duration_total_advanceTimeSpan1;n;duration_total_advanceTimeSpan2;n;duration_total_transfer12;n;duration_total_transfer21;n;activationSolver_preconditionerType;activationSolver_solverType;currentSimulationTime;dt_0D;dt_1D;dt_3D;dt_bidomain;duration_subdomains_xy_n;duration_subdomains_z_n;endTime;exit;implicitSolver_preconditionerType;implicitSolver_solverType;memoryData;memoryPage;memoryResidentSet;memoryVirtual;nInstancesComputedGlobally;nIterations_activationSolver;nIterations_implicitSolver;nIterations_potentialFlowSolver;potentialFlowSolver_preconditionerType;potentialFlowSolver_solverType;residualNorm_activationSolver;residualNorm_implicitSolver;residualNorm_potentialFlowSolver;scenarioName;totalUsertime;~nDofs;~nDofs3Dmesh;~nDofsFiber0;~nElements;~nElements3Dmesh;~nElementsFiber0;~nNodes;~nNodes3Dmesh;~nNodesFiber0;nIterationsTotal_activationSolver;nIterationsTotal_implicitSolver;nIterationsTotal_potentialFlowSolver;
2019/4/17 17:16:26;nid06025;opendihu 1.0, build Apr 17 2019 10:58:30, C++ 201402, Cray Cray GCC 6.1 emulation mode;18;5;0.0128307;19;0.319673;16;0.306202;16;0.0142353;16;0.512767;1;9.29832e-06;19;2.83844;19;1.62527;1;0.801016;16032;0.459;1;0.00348973;27725;0.427186;21376;0.931435;21376;1.67945;1;1.4009;1;0.439612;668;0.950486;334;0.00429773;334;0.0042572;334;1.4009;1;0.363415;1;0.438515;668;0.315656;1;4.38634;1;1.4009;1;1.67945;1;1.30596;1;5.96046e-06;1;none;gmres;1.000000;0.00149925;0.001;0.003;1;1;16;1;normal;none;cg;200843264;4096;81481728;1942368256;16;10000;3;2780;none;gmres;0.597089;2.3926e-07;1.16635e-09;weak_scaling_3_3_2__tol1e-7;9.34;1480;31680;1479;24206;1480;31680;10000;48099;2780;
2019/4/17 17:16:26;nid06025;opendihu 1.0, build Apr 17 2019 10:58:30, C++ 201402, Cray Cray GCC 6.1 emulation mode;18;6;0.0129199;23;0.231388;20;0.322053;20;0.016773;20;0.517138;1;1.21593e-05;23;2.84137;23;1.68302;1;1.1532;20040;0.459003;1;0.00483084;34405;0.4987;26720;1.36065;26720;1.71324;1;1.91187;1;0.514036;668;1.3871;334;0.00438809;334;0.00387287;334;1.91188;1;0.399896;1;0.512985;668;0.340589;1;4.34882;1;1.91188;1;1.71324;1;0.723677;1;9.05991e-06;1;none;gmres;1.000000;0.00149925;0.001;0.003;1;1;20;1;normal;none;cg;150511616;4096;79568896;1892044800;20;10000;3;2780;none;gmres;0.597089;2.39215e-07;1.16635e-09;weak_scaling_3_3_2__tol1e-7;9.35;1480;31680;1479;24206;1480;31680;10000;60120;2780;
2019/4/17 17:16:26;nid06025;opendihu 1.0, build Apr 17 2019 10:58:30, C++ 201402, Cray Cray GCC 6.1 emulation mode;18;7;0.0128675;19;0.279748;16;0.241238;16;0.0141845;16;0.518536;1;6.67572e-06;19;2.83781;19;1.62526;1;0.778345;16032;0.459021;1;0.00337958;27725;0.396874;21376;0.901885;21376;1.6832;1;1.33784;1;0.408735;668;0.920483;334;0.00342941;334;0.0031302;334;1.33784;1;0.296181;1;0.407731;668;0.250286;1;4.45498;1;1.33784;1;1.6832;1;1.43391;1;5.96046e-06;1;none;gmres;1.000000;0.00149925;0.001;0.003;1;1;16;1;normal;none;cg;207134720;4096;79527936;1948667904;16;10000;3;2780;none;gmres;0.597089;2.38613e-07;1.16635e-09;weak_scaling_3_3_2__tol1e-7;9.43;1480;31680;1479;24206;1480;31680;10000;48096;2780;
2019/4/17 17:16:26;nid06025;opendihu 1.0, build Apr 17 2019 10:58:30, C++ 201402, Cray Cray GCC 6.1 emulation mode;18;8;0.0129077;19;0.373171;16;0.346126;16;0.0135098;16;0.517231;1;9.29832e-06;19;2.83772;19;1.62524;1;0.746552;16032;0.459021;1;0.00333571;27725;0.393605;21376;0.865375;21376;1.62541;1;1.29758;1;0.405585;668;0.883497;334;0.00334954;334;0.00308108;334;1.29758;1;0.400346;1;0.404597;668;0.354927;1;4.3507;1;1.29759;1;1.62541;1;1.42768;1;5.96046e-06;1;none;gmres;1.000000;0.00149925;0.001;0.003;1;1;16;1;normal;none;cg;169385984;4096;79450112;1910919168;16;10000;3;2780;none;gmres;0.597089;2.39057e-07;1.16635e-09;weak_scaling_3_3_2__tol1e-7;9.32;1480;31680;1479;24206;1480;31680;10000;48096;2780;
2019/4/17 17:16:26;nid06025;opendihu 1.0, build Apr 17 2019 10:58:30, C++ 201402, Cray Cray GCC 6.1 emulation mode;18;9;0.0129097;28;0.216918;25;0.476386;25;0.0220134;25;0.517017;1;2.19345e-05;28;2.84639;28;1.68301;1;1.24199;25050;0.459033;1;0.00543261;42755;0.660049;33400;1.44531;33400;1.76772;1;2.16906;1;0.678591;668;1.47492;334;0.00707793;334;0.00611734;334;2.16906;1;0.574884;1;0.677363;668;0.493035;1;4.17397;1;2.16907;1;1.76773;1;0.237152;1;9.05991e-06;1;none;gmres;1.000000;0.00149925;0.001;0.003;1;1;25;1;normal;none;cg;131637248;4096;79544320;1873162240;25;10000;3;2780;none;gmres;0.597089;2.42364e-07;1.16635e-09;weak_scaling_3_3_2__tol1e-7;9.4;1480;31680;1480;1479;24206;1479;1480;31680;1480;10000;76135;2780;
2019/4/17 17:16:26;nid06025;opendihu 1.0, build Apr 17 2019 10:58:30, C++ 201402, Cray Cray GCC 6.1 emulation mode;18;10;0.0128477;23;0.309954;20;0.355686;20;0.0178437;20;0.51843;1;8.82149e-06;23;2.8419;23;1.66954;1;1.00098;20040;0.459003;1;0.00437355;34405;0.534012;26720;1.16607;26720;1.68321;1;1.75289;1;0.54929;668;1.19036;334;0.00564051;334;0.00524688;334;1.7529;1;0.434732;1;0.5481;668;0.375541;1;4.31667;1;1.7529;1;1.68321;1;0.880541;1;9.05991e-06;1;none;gmres;1.000000;0.00149925;0.001;0.003;1;1;20;1;normal;none;cg;188260352;4096;79736832;1929793536;20;10000;3;2780;none;gmres;0.597089;2.42423e-07;1.16635e-09;weak_scaling_3_3_2__tol1e-7;9.47;1480;31680;1479;24206;1480;31680;10000;60120;2780;
2019/4/17 17:16:26;nid06025;opendihu 1.0, build Apr 17 2019 10:58:30, C++ 201402, Cray Cray GCC 6.1 emulation mode;18;11;0.0128758;23;0.249871;20;0.353686;20;0.0171523;20;0.517121;1;9.77516e-06;23;2.84193;23;1.66953;1;1.0084;20040;0.45901;1;0.00421572;34405;0.535204;26720;1.17025;26720;1.68319;1;1.7581;1;0.550452;668;1.19419;334;0.0055356;334;0.00544143;334;1.75811;1;0.431385;1;0.549243;668;0.372374;1;4.31904;1;1.75811;1;1.6832;1;0.877708;1;9.05991e-06;1;none;gmres;1.000000;0.00149925;0.001;0.003;1;1;20;1;normal;none;cg;156803072;4096;80220160;1898336256;20;10000;3;2780;none;gmres;0.597089;2.39435e-07;1.16635e-09;weak_scaling_3_3_2__tol1e-7;9.51;1480;31680;1479;24206;1480;31680;10000;61074;2780;
2019/4/17 17:16:26;nid06025;opendihu 1.0, build Apr 17 2019 10:58:30, C++ 201402, Cray Cray GCC 6.1 emulation mode;18;12;0.0128388;23;0.277126;20;0.486658;20;0.0175517;20;0.518178;1;9.05991e-06;23;2.84192;23;1.68303;1;0.974277;20040;0.459008;1;0.00476956;34405;0.530892;26720;1.13513;26720;1.71325;1;1.71797;1;0.546438;668;1.15903;334;0.00521207;334;0.00494266;334;1.71798;1;0.561401;1;0.545303;668;0.502554;1;4.18878;1;1.71798;1;1.71326;1;0.757521;1;1.00136e-05;1;none;gmres;1.000000;0.00149925;0.001;0.003;1;1;20;1;normal;none;cg;194551808;4096;80158720;1936084992;20;10000;3;2780;none;gmres;0.597089;2.42178e-07;1.16635e-09;weak_scaling_3_3_2__tol1e-7;9.55;1480;31680;1479;24206;1480;31680;10000;60120;2780;
2019/4/17 17:16:26;nid06025;opendihu 1.0, build Apr 17 2019 10:58:30, C++ 201402, Cray Cray GCC 6.1 emulation mode;18;13;0.0128081;19;0.265482;16;0.306401;16;0.0148776;16;0.519351;1;1.00136e-05;19;2.83845;19;1.62529;1;0.793967;16032;0.459023;1;0.00343966;27725;0.425215;21376;0.923794;21376;1.6832;1;1.39128;1;0.437666;668;0.943091;334;0.00415158;334;0.00408721;334;1.39128;1;0.363394;1;0.436599;668;0.315785;1;4.38852;1;1.39128;1;1.68321;1;1.31401;1;6.91414e-06;1;none;gmres;1.000000;0.00149925;0.001;0.003;1;1;16;1;normal;none;cg;219717632;4096;80244736;1961242624;16;10000;3;2780;none;gmres;0.597089;2.42366e-07;1.16635e-09;weak_scaling_3_3_2__tol1e-7;9.42;1480;31680;1479;24206;1480;31680;10000;48096;2780;
2019/4/17 17:16:26;nid06025;opendihu 1.0, build Apr 17 2019 10:58:30, C++ 201402, Cray Cray GCC 6.1 emulation mode;18;14;0.0128305;19;0.327051;16;0.306221;16;0.0142245;16;0.518487;1;7.39098e-06;19;2.83846;19;1.62526;1;0.802;16032;0.459024;1;0.00351691;27725;0.428608;21376;0.932499;21376;1.66969;1;1.40328;1;0.441087;668;0.951523;334;0.00418735;334;0.00416398;334;1.40329;1;0.363401;1;0.440018;668;0.315641;1;4.38872;1;1.40329;1;1.66969;1;1.31572;1;6.91414e-06;1;none;gmres;1.000000;0.00149925;0.001;0.003;1;1;16;1;normal;none;cg;188260352;4096;80248832;1929785344;16;10000;3;2780;none;gmres;0.597089;2.3926e-07;1.16635e-09;weak_scaling_3_3_2__tol1e-7;9.57;1480;31680;1479;24206;1480;31680;10000;48099;2780;
