# timestamp;hostname;version;nRanks;rankNo;durationAssembleBoundaryConditions;n;durationComputeMappingBetweenMeshes;n;durationInitCellml;n;durationMap;n;durationMapFinalize;n;durationMapPrepare;n;durationReadGeometry;n;durationSetRightHandSide;n;durationSetStiffnessMatrix;n;durationSolve_activationSolver;n;durationSolve_implicitSolver;n;durationSolve_potentialFlowSolver;n;durationWriteOutput;n;duration_0D;n;duration_1D;n;duration_bidomain;n;duration_monodomain;n;duration_monodomain_advanceTimeSpan1;n;duration_monodomain_advanceTimeSpan2;n;duration_monodomain_transfer12;n;duration_monodomain_transfer21;n;duration_subdomains_xy;n;duration_subdomains_xy_init;n;duration_subdomains_z;n;duration_subdomains_z_init;n;duration_total;n;duration_total_advanceTimeSpan1;n;duration_total_advanceTimeSpan2;n;duration_total_transfer12;n;duration_total_transfer21;n;activationSolver_preconditionerType;activationSolver_solverType;currentSimulationTime;dt_0D;dt_1D;dt_3D;dt_splitting;duration_subdomains_xy_n;duration_subdomains_z_n;endTime;exit;implicitSolver_preconditionerType;implicitSolver_solverType;memoryData;memoryPage;memoryResidentSet;memoryVirtual;nInstancesComputedGlobally;nIterations_activationSolver;nIterations_implicitSolver;nIterations_potentialFlowSolver;potentialFlowSolver_preconditionerType;potentialFlowSolver_solverType;residualNorm_activationSolver;residualNorm_implicitSolver;residualNorm_potentialFlowSolver;scenarioName;totalUsertime;~nDofs;~nDofs3Dmesh;~nDofsFiber0;~nElements;~nElements3Dmesh;~nElementsFiber0;~nNodes;~nNodes3Dmesh;~nNodesFiber0;nIterationsTotal_activationSolver;nIterationsTotal_implicitSolver;nIterationsTotal_potentialFlowSolver;
2019/8/22 19:29:09;sgscl1n5;opendihu 1.0, build Aug 21 2019 20:11:48, C++ 201402, GCC 5.4.0 20160609;4;1;0.000987484;7;0.0200804;4;0.0974039;4;0.143324;400;0.0137909;100;0.000640612;100;0.149986;1;1.71911e-06;7;0.0128708;7;0.000934234;100;0.0341756;4000;0.00147246;1;0.00127784;15209;1.30868;16000;0.048199;8000;0.00199768;100;1.37403;100;1.31522;2000;0.0512952;1000;0.00236829;1000;0.0019296;1000;1.37411;100;0.112001;1;1.31372;2000;0.10349;1;1.5496;1;1.37422;100;0.00212557;100;0.172775;100;6.46639e-05;100;none;gmres;1.000000;0.001;0.001;0.01;0.001;1;4;1;normal;none;lu;269537280;4096;87834624;650342400;4;0;1;220;none;gmres;0;0;5.44985e-09;strong_scaling_diffusion_lu;2.45;1480;132;1480;1479;32;1479;1480;132;1480;0;4000;220;
2019/8/22 19:29:09;sgscl1n5;opendihu 1.0, build Aug 21 2019 20:11:48, C++ 201402, GCC 5.4.0 20160609;4;2;0.000986042;7;0.01867;4;0.0973143;4;0.14221;400;0.0117804;100;0.000833993;100;0.153867;1;1.83412e-06;7;0.0128735;7;0.00102656;100;0.0349455;4000;0.00146772;1;0.00135209;15209;1.31139;16000;0.049366;8000;0.00202356;100;1.37845;100;1.31813;2000;0.0527059;1000;0.00240619;1000;0.00194514;1000;1.37852;100;0.112;1;1.3166;2000;0.103487;1;1.54994;1;1.37862;100;0.00214467;100;0.168765;100;6.32397e-05;100;none;gmres;1.000000;0.001;0.001;0.01;0.001;1;4;1;normal;none;lu;269533184;4096;87486464;650338304;4;0;1;220;none;gmres;0;0;5.44985e-09;strong_scaling_diffusion_lu;2.43;1480;132;1480;1479;32;1479;1480;132;1480;0;4000;220;
2019/8/22 19:29:09;sgscl1n5;opendihu 1.0, build Aug 21 2019 20:11:48, C++ 201402, GCC 5.4.0 20160609;4;3;0.000987746;7;0.0193387;4;0.0973181;4;0.141011;400;0.00815748;100;0.000685754;100;0.132756;1;1.56183e-06;7;0.0128699;7;0.00107273;100;0.0341773;4000;0.00147262;1;0.00131883;15209;1.30724;16000;0.0483008;8000;0.0122603;100;1.37251;100;1.31392;2000;0.0513672;1000;0.00230564;1000;0.00176106;1000;1.37259;100;0.111997;1;1.31247;2000;0.103488;1;1.54976;1;1.37269;100;0.0123809;100;0.164275;100;6.16499e-05;100;none;gmres;1.000000;0.001;0.001;0.01;0.001;1;4;1;normal;none;lu;269197312;4096;87166976;650002432;4;0;1;220;none;gmres;0;0;5.44985e-09;strong_scaling_diffusion_lu;2.44;1480;132;1480;1479;32;1479;1480;132;1480;0;4000;220;
# timestamp;hostname;version;nRanks;rankNo;durationAssembleBoundaryConditions;n;durationComputeMappingBetweenMeshes;n;durationInitCellml;n;durationMap;n;durationMapFinalize;n;durationMapPrepare;n;durationReadGeometry;n;durationSetRightHandSide;n;durationSetStiffnessMatrix;n;durationSolve_activationSolver;n;durationSolve_implicitSolver;n;durationSolve_potentialFlowSolver;n;durationWriteOutput;n;duration_0D;n;duration_1D;n;duration_bidomain;n;duration_monodomain;n;duration_monodomain_advanceTimeSpan1;n;duration_monodomain_advanceTimeSpan2;n;duration_monodomain_transfer12;n;duration_monodomain_transfer21;n;duration_subdomains_xy;n;duration_subdomains_xy_init;n;duration_subdomains_z;n;duration_subdomains_z_init;n;duration_total;n;duration_total_advanceTimeSpan1;n;duration_total_advanceTimeSpan2;n;duration_total_transfer12;n;duration_total_transfer21;n;activationSolver_preconditionerType;activationSolver_solverType;currentSimulationTime;dt_0D;dt_1D;dt_3D;dt_splitting;duration_subdomains_xy_n;duration_subdomains_z_n;endTime;exit;implicitSolver_preconditionerType;implicitSolver_solverType;memoryData;memoryPage;memoryResidentSet;memoryVirtual;nInstancesComputedGlobally;nIterations_activationSolver;nIterations_implicitSolver;nIterations_potentialFlowSolver;potentialFlowSolver_preconditionerType;potentialFlowSolver_solverType;residualNorm_activationSolver;residualNorm_implicitSolver;residualNorm_potentialFlowSolver;scenarioName;totalUsertime;~nDofs;~nDofs3Dmesh;~nDofsFiber0;~nElements;~nElements3Dmesh;~nElementsFiber0;~nNodes;~nNodes3Dmesh;~nNodesFiber0;nIterationsTotal_activationSolver;nIterationsTotal_implicitSolver;nIterationsTotal_potentialFlowSolver;
2019/8/22 19:29:18;sgscl1n5;opendihu 1.0, build Aug 21 2019 20:11:48, C++ 201402, GCC 5.4.0 20160609;5;0;0.00122207;7;0.0151525;4;0.0920758;4;0.145134;400;0.163786;100;0.00673709;100;0.590629;1;2.20106e-06;7;0.0142643;7;0.00192493;100;0.0459338;4000;0.00193229;1;0.00174114;15209;1.29432;16000;0.0649735;8000;0.0715017;100;1.38277;100;1.30343;2000;0.0694283;1000;0.00306554;1000;0.00238939;1000;1.38287;100;0.108377;1;1.30133;2000;0.0968113;1;1.78214;1;1.38301;100;0.0716949;100;0.326507;100;0.0001157;100;none;gmres;1.000000;0.001;0.001;0.01;0.001;1;4;1;normal;none;lu;268800000;4096;87224320;653803520;4;0;1;207;none;gmres;0;0;2.23505e-09;strong_scaling_diffusion_lu;3.13;1480;124;1480;1479;30;1479;1480;124;1480;0;4000;207;
2019/8/22 19:29:18;sgscl1n5;opendihu 1.0, build Aug 21 2019 20:11:48, C++ 201402, GCC 5.4.0 20160609;5;1;0.00127487;7;0.0195092;4;0.0921984;4;0.136387;400;0.375994;100;0.000214561;100;0.536388;1;1.46206e-06;7;0.0141853;7;0.00127026;100;0.0411502;4000;0.00202066;1;0.00153208;15209;1.17072;16000;0.0589245;8000;0.00296352;100;1.25057;100;1.17889;2000;0.0628906;1000;0.00260803;1000;0.00217723;1000;1.25066;100;0.108385;1;1.177;2000;0.0968218;1;1.78222;1;1.25077;100;0.00310908;100;0.527844;100;6.63111e-05;100;none;gmres;1.000000;0.001;0.001;0.01;0.001;1;4;1;normal;none;lu;269078528;4096;86736896;654082048;4;0;1;207;none;gmres;0;0;2.23505e-09;strong_scaling_diffusion_lu;3.12;1480;124;1480;1479;30;1479;1480;124;1480;0;4000;207;
2019/8/22 19:29:18;sgscl1n5;opendihu 1.0, build Aug 21 2019 20:11:48, C++ 201402, GCC 5.4.0 20160609;5;2;0.00128183;7;0.0131342;4;0.0920554;4;0.166818;400;0.0169992;100;0.0101772;100;0.136441;1;2.02213e-06;7;0.0142119;7;0.00146015;100;0.0559069;4000;0.00193225;1;0.00207113;15209;1.46716;16000;0.0798505;8000;0.00290887;100;1.5751;100;1.47799;2000;0.0852225;1000;0.00335984;1000;0.00290678;1000;1.57522;100;0.108337;1;1.47549;2000;0.0967932;1;1.78384;1;1.57537;100;0.00311622;100;0.204655;100;9.24594e-05;100;none;gmres;1.000000;0.001;0.001;0.01;0.001;1;4;1;normal;none;lu;269025280;4096;86867968;654028800;4;0;1;207;none;gmres;0;0;2.23505e-09;strong_scaling_diffusion_lu;3.08;1480;124;1480;1479;30;1479;1480;124;1480;0;4000;207;
2019/8/22 19:29:18;sgscl1n5;opendihu 1.0, build Aug 21 2019 20:11:48, C++ 201402, GCC 5.4.0 20160609;5;3;0.00127906;7;0.0132552;4;0.0920994;4;0.121173;400;0.470379;100;0.00483031;100;0.566884;1;1.38092e-06;7;0.0141878;7;0.00129348;100;0.0361136;4000;0.0020212;1;0.00134783;15209;1.10151;16000;0.0511449;8000;0.00545228;100;1.17076;100;1.10859;2000;0.0544918;1000;0.00227495;1000;0.00192394;1000;1.17084;100;0.108361;1;1.10704;2000;0.0968056;1;1.78394;1;1.17094;100;0.00558214;100;0.606981;100;5.75627e-05;100;none;gmres;1.000000;0.001;0.001;0.01;0.001;1;4;1;normal;none;lu;269025280;4096;87584768;654028800;4;0;1;207;none;gmres;0;0;2.23505e-09;strong_scaling_diffusion_lu;3.13;1480;124;1480;1479;30;1479;1480;124;1480;0;4000;207;
2019/8/22 19:29:18;sgscl1n5;opendihu 1.0, build Aug 21 2019 20:11:48, C++ 201402, GCC 5.4.0 20160609;5;4;0.00127979;7;0.0172641;4;0.0921885;4;0.113256;400;0.526626;100;0.010254;100;0.220809;1;1.45531e-06;7;0.0141896;7;0.00451467;100;0.0333907;4000;0.00202263;1;0.00130976;15209;1.04097;16000;0.0473566;8000;0.0134207;100;1.1051;100;1.04748;2000;0.0504825;1000;0.00218808;1000;0.00177316;1000;1.10517;100;0.10836;1;1.04607;2000;0.0968022;1;1.78395;1;1.10527;100;0.0135425;100;0.664738;100;6.37611e-05;100;none;gmres;1.000000;0.001;0.001;0.01;0.001;1;4;1;normal;none;lu;268812288;4096;86913024;653815808;4;0;1;207;none;gmres;0;0;2.23505e-09;strong_scaling_diffusion_lu;3.1;1480;124;1480;1479;30;1479;1480;124;1480;0;4000;207;
# timestamp;hostname;version;nRanks;rankNo;durationAssembleBoundaryConditions;n;durationComputeMappingBetweenMeshes;n;durationInitCellml;n;durationMap;n;durationMapFinalize;n;durationMapPrepare;n;durationReadGeometry;n;durationSetRightHandSide;n;durationSetStiffnessMatrix;n;durationSolve_activationSolver;n;durationSolve_implicitSolver;n;durationSolve_potentialFlowSolver;n;durationWriteOutput;n;duration_0D;n;duration_1D;n;duration_bidomain;n;duration_monodomain;n;duration_monodomain_advanceTimeSpan1;n;duration_monodomain_advanceTimeSpan2;n;duration_monodomain_transfer12;n;duration_monodomain_transfer21;n;duration_subdomains_xy;n;duration_subdomains_xy_init;n;duration_subdomains_z;n;duration_subdomains_z_init;n;duration_total;n;duration_total_advanceTimeSpan1;n;duration_total_advanceTimeSpan2;n;duration_total_transfer12;n;duration_total_transfer21;n;activationSolver_preconditionerType;activationSolver_solverType;currentSimulationTime;dt_0D;dt_1D;dt_3D;dt_splitting;duration_subdomains_xy_n;duration_subdomains_z_n;endTime;exit;implicitSolver_preconditionerType;implicitSolver_solverType;memoryData;memoryPage;memoryResidentSet;memoryVirtual;nInstancesComputedGlobally;nIterations_activationSolver;nIterations_implicitSolver;nIterations_potentialFlowSolver;potentialFlowSolver_preconditionerType;potentialFlowSolver_solverType;residualNorm_activationSolver;residualNorm_implicitSolver;residualNorm_potentialFlowSolver;scenarioName;totalUsertime;~nDofs;~nDofs3Dmesh;~nDofsFiber0;~nElements;~nElements3Dmesh;~nElementsFiber0;~nNodes;~nNodes3Dmesh;~nNodesFiber0;nIterationsTotal_activationSolver;nIterationsTotal_implicitSolver;nIterationsTotal_potentialFlowSolver;
