   1  -69.6534419515      -80.1976517832       5.90001877327       150.899999986       5.89999990887       12.6999999928       131.999996260       133.000000022      0.946600070174E-02  0.995199999977      0.358020503815E-01  0.498100035815      0.581000039273      0.946572446538E-02  0.995200127078      0.357543299966E-01  0.498108770148      0.581000040294      0.100000000000E-04   0.00000000000       0.00000000000       0.00000000000       0.00000000000      0.999614341593      0.375658406579E-03   0.00000000000       0.00000000000       0.00000000000     -0.497512755102E-04 -0.825896235917E-02   1502.05699028      0.111545124597       1500.02093306       24.9918550475       615.000000000       615.000000000       811.000000000       811.000000000       16900.0005000       16900.0005000      0.399970000000      0.399970000000       7200.59700000       7200.59700000       799.003030000       799.003030000       999.403000000       999.403000000       2.99788125000      0.800054600000       1.20011730000       2.99987410000      0.299949000000      0.230005000000      0.230000046469      0.230000650325      0.229999349675     I_ion= -1123.60440907     eE_y(t=t^{0,0,N})_tookSecs: 0.205000000000E-02
   2  -69.8121532467      -80.1445164026       5.90001877598       150.899999982       5.89999992536       12.6999999907       131.999996261       133.000000032      0.947008369007E-02  0.995199996918      0.363767173389E-01  0.497985598246      0.581000028466      0.946572523939E-02  0.995200126665      0.357549994611E-01  0.498108745641      0.581000040291     -0.250566002925E-05  0.939161331410E-08   0.00000000000       0.00000000000       0.00000000000      0.999627122644      0.375347164130E-03  0.264607201854E-07   0.00000000000       0.00000000000     -0.497503819887E-04  0.212347458175       1493.59906584      0.109461764143       1500.07077372       24.9919602030       615.000000000       615.000000000       811.000000000       811.000000000       16900.0006450       16900.0005015      0.383735265695      0.401690188484       7200.59487403       7200.59487403       799.021390709       799.003435786       999.405125974       999.405125974       2.99791377815      0.800053584242       1.20011673144       2.99987502288      0.299949245537      0.230004994275      0.230000046464      0.230000650324      0.229999349676     I_ion= -1125.09996440     eE_y(t=t^{0,0,N})_tookSecs: 0.400000000000E-02
   4  -69.8882654302      -80.1190495130       5.90001884132       150.899999981       5.89999993279       12.6999999898       131.999996264       133.000000037      0.947235207185E-02  0.995199994903      0.366608525925E-01  0.497924856633      0.581000023302      0.946574164104E-02  0.995200117880      0.357581034329E-01  0.498108224570      0.581000040230      0.199077475537E-05  0.821145340143E-08  0.417597329412E-11  0.388732466939E-15   0.00000000000      0.999622628745      0.375332602936E-03  0.396605723060E-07  0.124250915188E-11  0.730438952939E-17 -0.497499362500E-04  0.105226402701       1497.81531031      0.108979632451       1500.04459310       24.9919955579       615.000000000       615.000000000       811.000000000       811.000000000       16900.0005684       16900.0005021      0.397174726333      0.402197272459       7200.59383233       7200.59381565       799.008992948       799.003987077       999.406169260       999.406184334       2.99792475185      0.800053245475       1.20011653196       2.99987523746      0.299949367283      0.230004991438      0.230000046461      0.230000650324      0.229999349676     I_ion= -1125.81741419     eE_y(t=t^{0,0,N})_tookSecs: 0.800000000000E-02
   8  -69.9255539533      -80.1065764477       5.90001888909       150.899999980       5.89999993631       12.6999999894       131.999996267       133.000000039      0.947354027311E-02  0.995199993776      0.368021399267E-01  0.497893660806      0.581000020777      0.946575364411E-02  0.995200111438      0.357602890577E-01  0.498107843552      0.581000040185      0.199786589183E-05  0.859019125557E-08  0.637258766786E-11  0.144520578315E-14  0.914985314961E-19  0.999622589527      0.375357746767E-03  0.462611844119E-07  0.217243854385E-11  0.318791178942E-16 -0.497497136331E-04  0.103409345995       1500.00174142      0.108730523033       1500.02285596       24.9920114315       615.000000000       615.000000000       811.000000000       811.000000000       16900.0005055       16900.0005031      0.397626056176      0.402415911471       7200.59330494       7200.59328799       799.009069004       799.004296101       999.406697757       999.406711985       2.99792968421      0.800053093803       1.20011644110       2.99987531941      0.299949427814      0.230004990025      0.230000046459      0.230000650324      0.229999349676     I_ion= -1126.16896342     eE_y(t=t^{0,0,N})_tookSecs: 0.170000000000E-01
  16  -69.9440113906      -80.1004032710       5.90001891665       150.899999979       5.89999993802       12.6999999892       131.999996268       133.000000040      0.947414748730E-02  0.995199993183      0.368725938780E-01  0.497877863968      0.581000019529      0.946576057285E-02  0.995200107715      0.357615335152E-01  0.498107623708      0.581000040159      0.199367702787E-05  0.876743737276E-08  0.756113481663E-11  0.223137573952E-14  0.212133900969E-18  0.999622569690      0.375378292786E-03  0.495626161518E-07  0.271450891320E-11  0.517453951369E-16 -0.497496023874E-04  0.102662628521       1500.00044800      0.108615406922       1500.02300808       24.9920189457       615.000000000       615.000000000       811.000000000       811.000000000       16900.0005060       16900.0005033      0.397852963767      0.402516677242       7200.59304172       7200.59302455       799.009105314       799.004458769       999.406961430       999.406975414       2.99793202045      0.800053022117       1.20011639775       2.99987535444      0.299949457991      0.230004989321      0.230000046459      0.230000650324      0.229999349676     I_ion= -1126.34299176     eE_y(t=t^{0,0,N})_tookSecs: 0.360000000000E-01
  32  -69.9531940167      -80.0973323108       5.90001893133       150.899999979       5.89999993887       12.6999999891       131.999996269       133.000000041      0.947445432155E-02  0.995199992879      0.369077742380E-01  0.497869916745      0.581000018908      0.946576426621E-02  0.995200105730      0.357621928426E-01  0.498107506546      0.581000040146      0.198995871818E-05  0.885334742572E-08  0.817674949998E-11  0.269547035794E-14  0.299352071071E-18  0.999622559431      0.375390532272E-03  0.512137301004E-07  0.300482301840E-11  0.638654219776E-16 -0.497495467802E-04  0.102327585847       1500.00039216      0.108559927888       1500.02307128       24.9920226082       615.000000000       615.000000000       811.000000000       811.000000000       16900.0005062       16900.0005034      0.397962568134      0.402565150584       7200.59291022       7200.59289294       799.009127209       799.004541911       999.407093139       999.407107027       2.99793315950      0.800052987203       1.20011637655       2.99987537063      0.299949473057      0.230004988969      0.230000046458      0.230000650324      0.229999349676     I_ion= -1126.42957513     eE_y(t=t^{0,0,N})_tookSecs: 0.680000000000E-01
  50  -69.9564922870      -80.0962292994       5.90001893676       150.899999979       5.89999993917       12.6999999890       131.999996269       133.000000041      0.947456530445E-02  0.995199992768      0.369204316285E-01  0.497867047852      0.581000018685      0.946576563298E-02  0.995200104995      0.357624361925E-01  0.498107463194      0.581000040141      0.198836081977E-05  0.888386105143E-08  0.840176579760E-11  0.287462793158E-14  0.335848598065E-18  0.999622555678      0.375395257332E-03  0.518082050929E-07  0.311248299978E-11  0.686083837745E-16 -0.497495267642E-04  0.102213556109       1500.00046473      0.108540276393       1500.02309197       24.9920239120       615.000000000       615.000000000       811.000000000       811.000000000       16900.0005062       16900.0005034      0.398001220937      0.402582304906       7200.59286290       7200.59284557       799.009135879       799.004572121       999.407140535       999.407154391       2.99793356505      0.800052974778       1.20011636898       2.99987537625      0.299949478477      0.230004988842      0.230000046458      0.230000650324      0.229999349676     I_ion= -1126.46067529     eE_y(t=t^{0,0,N})_tookSecs: 0.104000000000    
  64  -69.9577738820      -80.0958007119       5.90001893889       150.899999979       5.89999993929       12.6999999890       131.999996269       133.000000041      0.947460853891E-02  0.995199992725      0.369253528736E-01  0.497865931048      0.581000018598      0.946576616979E-02  0.995200104706      0.357625316813E-01  0.498107446168      0.581000040139      0.198770359280E-05  0.889566956342E-08  0.848975231825E-11  0.294605903766E-14  0.350817746776E-18  0.999622554209      0.375397140310E-03  0.520394009589E-07  0.315480074409E-11  0.705086213395E-16 -0.497495189806E-04  0.102170146550       1500.00050536      0.108532678977       1500.02309974       24.9920244170       615.000000000       615.000000000       811.000000000       811.000000000       16900.0005063       16900.0005034      0.398016132187      0.402588934628       7200.59284450       7200.59282716       799.009139368       799.004583909       999.407158964       999.407172808       2.99793372213      0.800052969967       1.20011636605       2.99987537841      0.299949480584      0.230004988793      0.230000046458      0.230000650324      0.229999349676     I_ion= -1126.47275983     eE_y(t=t^{0,0,N})_tookSecs: 0.132000000000    
 128  -69.9600609621      -80.0950358794       5.90001894273       150.899999979       5.89999993950       12.6999999890       131.999996269       133.000000041      0.947468584682E-02  0.995199992648      0.369341393194E-01  0.497863935194      0.581000018444      0.946576713577E-02  0.995200104187      0.357627033821E-01  0.498107415530      0.581000040135      0.198648111647E-05  0.891667632912E-08  0.864753640999E-11  0.307608571867E-14  0.378662846276E-18  0.999622551572      0.375400565991E-03  0.524522666414E-07  0.323099493181E-11  0.739805728826E-16 -0.497495050817E-04  0.102093922152       1500.00059451      0.108519173903       1500.02311322       24.9920253159       615.000000000       615.000000000       811.000000000       811.000000000       16900.0005063       16900.0005034      0.398042589352      0.402600716374       7200.59281164       7200.59279427       799.009145766       799.004605012       999.407191868       999.407205693       2.99793400176      0.800052961402       1.20011636083       2.99987538223      0.299949484346      0.230004988705      0.230000046458      0.230000650324      0.229999349676     I_ion= -1126.49432552     eE_y(t=t^{0,0,N})_tookSecs: 0.264000000000    
 256  -69.9612037902      -80.0946537046       5.90001894466       150.899999979       5.89999993960       12.6999999890       131.999996269       133.000000041      0.947472455048E-02  0.995199992609      0.369385318261E-01  0.497862936517      0.581000018367      0.946576762229E-02  0.995200103925      0.357627898014E-01  0.498107400100      0.581000040133      0.198584675168E-05  0.892714155849E-08  0.872674716836E-11  0.314229417497E-14  0.393132388819E-18  0.999622550246      0.375402309195E-03  0.526587072680E-07  0.326939337886E-11  0.757547059063E-16 -0.497494981325E-04  0.102056427352       1500.00064682      0.108512450821       1500.02311978       24.9920257640       615.000000000       615.000000000       811.000000000       811.000000000       16900.0005063       16900.0005035      0.398055735567      0.402606580026       7200.59279522       7200.59277783       799.009149046       799.004615589       999.407208319       999.407222133       2.99793414116      0.800052957133       1.20011635823       2.99987538411      0.299949486227      0.230004988661      0.230000046458      0.230000650324      0.229999349676     I_ion= -1126.50510172     eE_y(t=t^{0,0,N})_tookSecs: 0.524000000000    
