# timestamp;hostname;version;nRanks;rankNo;durationAssembleBoundaryConditions;n;durationReadGeometry;n;durationSetRightHandSide;n;durationSetStiffnessMatrix;n;durationSolve_implicitSolver;n;durationWriteOutput;n;duration_diffusion_1D_ImplicitEuler;n;exit;implicitSolver_preconditionerType;implicitSolver_solverType;memoryData;memoryPage;memoryResidentSet;memoryVirtual;nIterations_implicitSolver;residualNorm_implicitSolver;scenarioName;totalUsertime;~nDofs;~nElements;~nNodes;nIterationsTotal_implicitSolver;
2019/8/20 11:11:00;lapsgs19;opendihu 1.0, build Aug  9 2019 10:45:43, C++ 201402, GCC 5.4.0 20160609;4;0;2.86102e-06;1;0.021369;1;0;1;0.000537872;1;0.129806;10000;0.033731;10001;0.216383;10001;normal;none;lu;72474624;4096;44630016;596369408;1;0;strong_scaling_diffusion_lu;0.47;2001;2000;2001;10000;
2019/8/20 11:11:00;lapsgs19;opendihu 1.0, build Aug  9 2019 10:45:43, C++ 201402, GCC 5.4.0 20160609;4;1;3.09944e-06;1;2.28882e-05;1;0;1;0.000537872;1;0.146845;10000;0.0317917;10001;0.242734;10001;normal;none;lu;72515584;4096;44978176;596410368;1;0;strong_scaling_diffusion_lu;0.45;2001;2000;2001;10000;
2019/8/20 11:11:00;lapsgs19;opendihu 1.0, build Aug  9 2019 10:45:43, C++ 201402, GCC 5.4.0 20160609;4;2;3.09944e-06;1;0.00413609;1;0;1;0.000537872;1;0.140985;10000;0.0284853;10001;0.240938;10001;normal;none;lu;72650752;4096;44806144;596545536;1;0;strong_scaling_diffusion_lu;0.49;2001;2000;2001;10000;
2019/8/20 11:11:00;lapsgs19;opendihu 1.0, build Aug  9 2019 10:45:43, C++ 201402, GCC 5.4.0 20160609;4;3;2.86102e-06;1;0.01952;1;0;1;0.000537872;1;0.153664;10000;0.0307984;10001;0.239877;10001;normal;none;lu;72523776;4096;44732416;596418560;1;0;strong_scaling_diffusion_lu;0.48;2001;2000;2001;10000;
# timestamp;hostname;version;nRanks;rankNo;durationAssembleBoundaryConditions;n;durationReadGeometry;n;durationSetRightHandSide;n;durationSetStiffnessMatrix;n;durationSolve_implicitSolver;n;durationWriteOutput;n;duration_diffusion_1D_ImplicitEuler;n;exit;implicitSolver_preconditionerType;implicitSolver_solverType;memoryData;memoryPage;memoryResidentSet;memoryVirtual;nIterations_implicitSolver;residualNorm_implicitSolver;scenarioName;totalUsertime;~nDofs;~nElements;~nNodes;nIterationsTotal_implicitSolver;
2019/8/20 11:11:01;lapsgs19;opendihu 1.0, build Aug  9 2019 10:45:43, C++ 201402, GCC 5.4.0 20160609;1;0;9.53674e-07;1;4.05312e-06;1;0;1;0.000511885;1;0.0941951;10000;0.0354867;10001;0.15162;10001;normal;none;lu;73342976;4096;43294720;441974784;1;0;strong_scaling_diffusion_lu;0.38;2001;2000;2001;10000;
# timestamp;hostname;version;nRanks;rankNo;durationAssembleBoundaryConditions;n;durationReadGeometry;n;durationSetRightHandSide;n;durationSetStiffnessMatrix;n;durationSolve_implicitSolver;n;durationWriteOutput;n;duration_diffusion_1D_ImplicitEuler;n;exit;implicitSolver_preconditionerType;implicitSolver_solverType;memoryData;memoryPage;memoryResidentSet;memoryVirtual;nIterations_implicitSolver;residualNorm_implicitSolver;scenarioName;totalUsertime;~nDofs;~nElements;~nNodes;nIterationsTotal_implicitSolver;
2019/8/20 11:11:01;lapsgs19;opendihu 1.0, build Aug  9 2019 10:45:43, C++ 201402, GCC 5.4.0 20160609;2;0;1.90735e-06;1;0.0537651;1;9.53674e-07;1;0.000442028;1;0.0799603;10000;0.0258615;10001;0.133073;10001;normal;none;lu;73220096;4096;45105152;588718080;1;0;strong_scaling_diffusion_lu;0.41;2001;2000;2001;10000;
2019/8/20 11:11:01;lapsgs19;opendihu 1.0, build Aug  9 2019 10:45:43, C++ 201402, GCC 5.4.0 20160609;2;1;1.90735e-06;1;1.81198e-05;1;0;1;0.000442028;1;0.0823324;10000;0.026262;10001;0.133448;10001;normal;none;lu;73265152;4096;45142016;588763136;1;0;strong_scaling_diffusion_lu;0.36;2001;2000;2001;10000;
# timestamp;hostname;version;nRanks;rankNo;durationAssembleBoundaryConditions;n;durationReadGeometry;n;durationSetRightHandSide;n;durationSetStiffnessMatrix;n;durationSolve_implicitSolver;n;durationWriteOutput;n;duration_diffusion_1D_ImplicitEuler;n;exit;implicitSolver_preconditionerType;implicitSolver_solverType;memoryData;memoryPage;memoryResidentSet;memoryVirtual;nIterations_implicitSolver;residualNorm_implicitSolver;scenarioName;totalUsertime;~nDofs;~nElements;~nNodes;nIterationsTotal_implicitSolver;
2019/8/20 11:11:02;lapsgs19;opendihu 1.0, build Aug  9 2019 10:45:43, C++ 201402, GCC 5.4.0 20160609;3;0;3.8147e-06;1;0.0812869;1;0;1;0.000536919;1;0.100353;10000;0.0267434;10001;0.166837;10001;normal;none;lu;73003008;4096;44691456;592699392;1;0;strong_scaling_diffusion_lu;0.39;2001;2000;2001;10000;
2019/8/20 11:11:02;lapsgs19;opendihu 1.0, build Aug  9 2019 10:45:43, C++ 201402, GCC 5.4.0 20160609;3;1;2.86102e-06;1;0.021178;1;0;1;0.000546932;1;0.103679;10000;0.0312769;10001;0.169318;10001;normal;none;lu;72974336;4096;45051904;592670720;1;0;strong_scaling_diffusion_lu;0.45;2001;2000;2001;10000;
2019/8/20 11:11:02;lapsgs19;opendihu 1.0, build Aug  9 2019 10:45:43, C++ 201402, GCC 5.4.0 20160609;3;2;2.86102e-06;1;1.81198e-05;1;0;1;0.000535965;1;0.141075;10000;0.0344257;10001;0.226125;10001;normal;none;lu;72953856;4096;44515328;592650240;1;0;strong_scaling_diffusion_lu;0.47;2001;2000;2001;10000;
# timestamp;hostname;version;nRanks;rankNo;durationAssembleBoundaryConditions;n;durationReadGeometry;n;durationSetRightHandSide;n;durationSetStiffnessMatrix;n;durationSolve_implicitSolver;n;durationWriteOutput;n;duration_diffusion_1D_ImplicitEuler;n;exit;implicitSolver_preconditionerType;implicitSolver_solverType;memoryData;memoryPage;memoryResidentSet;memoryVirtual;nIterations_implicitSolver;residualNorm_implicitSolver;scenarioName;totalUsertime;~nDofs;~nElements;~nNodes;nIterationsTotal_implicitSolver;
2019/8/20 11:11:02;lapsgs19;opendihu 1.0, build Aug  9 2019 10:45:43, C++ 201402, GCC 5.4.0 20160609;4;0;3.09944e-06;1;0.0311611;1;0;1;0.000738859;1;0.115908;10000;0.0317833;10001;0.195915;10001;normal;none;lu;72474624;4096;44724224;596369408;1;0;strong_scaling_diffusion_lu;0.5;2001;2000;2001;10000;
2019/8/20 11:11:02;lapsgs19;opendihu 1.0, build Aug  9 2019 10:45:43, C++ 201402, GCC 5.4.0 20160609;4;1;3.09944e-06;1;0.0319898;1;0;1;0.000738859;1;0.12189;10000;0.0272098;10001;0.204106;10001;normal;none;lu;72515584;4096;44855296;596410368;1;0;strong_scaling_diffusion_lu;0.46;2001;2000;2001;10000;
2019/8/20 11:11:02;lapsgs19;opendihu 1.0, build Aug  9 2019 10:45:43, C++ 201402, GCC 5.4.0 20160609;4;2;3.09944e-06;1;0.046;1;0;1;0.000738859;1;0.14573;10000;0.0458443;10001;0.228752;10001;normal;none;lu;72593408;4096;45068288;596488192;1;0;strong_scaling_diffusion_lu;0.49;2001;2000;2001;10000;
2019/8/20 11:11:02;lapsgs19;opendihu 1.0, build Aug  9 2019 10:45:43, C++ 201402, GCC 5.4.0 20160609;4;3;3.09944e-06;1;2.38419e-05;1;0;1;0.000738859;1;0.13935;10000;0.036401;10001;0.227997;10001;normal;none;lu;72466432;4096;44720128;596361216;1;0;strong_scaling_diffusion_lu;0.44;2001;2000;2001;10000;
# timestamp;hostname;version;nRanks;rankNo;durationAssembleBoundaryConditions;n;durationReadGeometry;n;durationSetRightHandSide;n;durationSetStiffnessMatrix;n;durationSolve_implicitSolver;n;durationWriteOutput;n;duration_diffusion_1D_ImplicitEuler;n;exit;implicitSolver_preconditionerType;implicitSolver_solverType;memoryData;memoryPage;memoryResidentSet;memoryVirtual;nIterations_implicitSolver;residualNorm_implicitSolver;scenarioName;totalUsertime;~nDofs;~nElements;~nNodes;nIterationsTotal_implicitSolver;
2019/8/20 11:11:03;lapsgs19;opendihu 1.0, build Aug  9 2019 10:45:43, C++ 201402, GCC 5.4.0 20160609;1;0;1.90735e-06;1;3.8147e-06;1;0;1;0.000509024;1;0.0882838;10000;0.0347404;10001;0.143781;10001;normal;none;lu;73342976;4096;43581440;441974784;1;0;strong_scaling_diffusion_lu;0.35;2001;2000;2001;10000;
# timestamp;hostname;version;nRanks;rankNo;durationAssembleBoundaryConditions;n;durationReadGeometry;n;durationSetRightHandSide;n;durationSetStiffnessMatrix;n;durationSolve_implicitSolver;n;durationWriteOutput;n;duration_diffusion_1D_ImplicitEuler;n;exit;implicitSolver_preconditionerType;implicitSolver_solverType;memoryData;memoryPage;memoryResidentSet;memoryVirtual;nIterations_implicitSolver;residualNorm_implicitSolver;scenarioName;totalUsertime;~nDofs;~nElements;~nNodes;nIterationsTotal_implicitSolver;
2019/8/20 11:11:03;lapsgs19;opendihu 1.0, build Aug  9 2019 10:45:43, C++ 201402, GCC 5.4.0 20160609;2;0;2.59876e-05;1;0.050056;1;0;1;0.00140619;1;0.0800049;10000;0.0241892;10001;0.13295;10001;normal;none;lu;73220096;4096;44699648;588718080;1;0;strong_scaling_diffusion_lu;0.39;2001;2000;2001;10000;
2019/8/20 11:11:03;lapsgs19;opendihu 1.0, build Aug  9 2019 10:45:43, C++ 201402, GCC 5.4.0 20160609;2;1;2.71797e-05;1;1.81198e-05;1;9.53674e-07;1;0.00140619;1;0.0838878;10000;0.0267515;10001;0.136197;10001;normal;none;lu;73265152;4096;45035520;588763136;1;0;strong_scaling_diffusion_lu;0.39;2001;2000;2001;10000;
# timestamp;hostname;version;nRanks;rankNo;durationAssembleBoundaryConditions;n;durationReadGeometry;n;durationSetRightHandSide;n;durationSetStiffnessMatrix;n;durationSolve_implicitSolver;n;durationWriteOutput;n;duration_diffusion_1D_ImplicitEuler;n;exit;implicitSolver_preconditionerType;implicitSolver_solverType;memoryData;memoryPage;memoryResidentSet;memoryVirtual;nIterations_implicitSolver;residualNorm_implicitSolver;scenarioName;totalUsertime;~nDofs;~nElements;~nNodes;nIterationsTotal_implicitSolver;
2019/8/20 11:11:04;lapsgs19;opendihu 1.0, build Aug  9 2019 10:45:43, C++ 201402, GCC 5.4.0 20160609;3;0;7.86781e-06;1;2.09808e-05;1;1.19209e-06;1;0.000540018;1;0.134586;10000;0.0276246;10001;0.228734;10001;normal;none;lu;73003008;4096;45019136;592699392;1;0;strong_scaling_diffusion_lu;0.5;2001;2000;2001;10000;
2019/8/20 11:11:04;lapsgs19;opendihu 1.0, build Aug  9 2019 10:45:43, C++ 201402, GCC 5.4.0 20160609;3;1;3.09944e-06;1;0.0514951;1;0;1;0.000547171;1;0.0861983;10000;0.0232556;10001;0.140077;10001;normal;none;lu;73031680;4096;45080576;592728064;1;0;strong_scaling_diffusion_lu;0.42;2001;2000;2001;10000;
2019/8/20 11:11:04;lapsgs19;opendihu 1.0, build Aug  9 2019 10:45:43, C++ 201402, GCC 5.4.0 20160609;3;2;5.00679e-06;1;0.020277;1;0;1;0.000540972;1;0.134203;10000;0.0422845;10001;0.219598;10001;normal;none;lu;72896512;4096;44281856;592592896;1;0;strong_scaling_diffusion_lu;0.48;2001;2000;2001;10000;
# timestamp;hostname;version;nRanks;rankNo;durationAssembleBoundaryConditions;n;durationReadGeometry;n;durationSetRightHandSide;n;durationSetStiffnessMatrix;n;durationSolve_implicitSolver;n;durationWriteOutput;n;duration_diffusion_1D_ImplicitEuler;n;exit;implicitSolver_preconditionerType;implicitSolver_solverType;memoryData;memoryPage;memoryResidentSet;memoryVirtual;nIterations_implicitSolver;residualNorm_implicitSolver;scenarioName;totalUsertime;~nDofs;~nElements;~nNodes;nIterationsTotal_implicitSolver;
2019/8/20 11:11:05;lapsgs19;opendihu 1.0, build Aug  9 2019 10:45:43, C++ 201402, GCC 5.4.0 20160609;4;0;4.05312e-06;1;0.055491;1;0;1;0.000833035;1;0.121579;10000;0.0231876;10001;0.218548;10001;normal;none;lu;72474624;4096;44802048;596369408;1;0;strong_scaling_diffusion_lu;0.49;2001;2000;2001;10000;
2019/8/20 11:11:05;lapsgs19;opendihu 1.0, build Aug  9 2019 10:45:43, C++ 201402, GCC 5.4.0 20160609;4;1;4.05312e-06;1;0.0308149;1;0;1;0.000833035;1;0.12324;10000;0.0236669;10001;0.200789;10001;normal;none;lu;72515584;4096;44445696;596410368;1;0;strong_scaling_diffusion_lu;0.49;2001;2000;2001;10000;
2019/8/20 11:11:05;lapsgs19;opendihu 1.0, build Aug  9 2019 10:45:43, C++ 201402, GCC 5.4.0 20160609;4;2;4.05312e-06;1;2.19345e-05;1;0;1;0.000833035;1;0.160757;10000;0.0372307;10001;0.256134;10001;normal;none;lu;72593408;4096;44773376;596488192;1;0;strong_scaling_diffusion_lu;0.46;2001;2000;2001;10000;
2019/8/20 11:11:05;lapsgs19;opendihu 1.0, build Aug  9 2019 10:45:43, C++ 201402, GCC 5.4.0 20160609;4;3;5.00679e-06;1;0.018218;1;0;1;0.000832081;1;0.166362;10000;0.0313189;10001;0.253364;10001;normal;none;lu;72466432;4096;44793856;596361216;1;0;strong_scaling_diffusion_lu;0.45;2001;2000;2001;10000;
# timestamp;hostname;version;nRanks;rankNo;durationAssembleBoundaryConditions;n;durationReadGeometry;n;durationSetRightHandSide;n;durationSetStiffnessMatrix;n;durationSolve_implicitSolver;n;durationWriteOutput;n;duration_diffusion_1D_ImplicitEuler;n;exit;implicitSolver_preconditionerType;implicitSolver_solverType;memoryData;memoryPage;memoryResidentSet;memoryVirtual;nIterations_implicitSolver;residualNorm_implicitSolver;scenarioName;totalUsertime;~nDofs;~nElements;~nNodes;nIterationsTotal_implicitSolver;
2019/8/20 11:11:05;lapsgs19;opendihu 1.0, build Aug  9 2019 10:45:43, C++ 201402, GCC 5.4.0 20160609;1;0;1.90735e-06;1;4.05312e-06;1;0;1;0.000531912;1;0.0930562;10000;0.0321431;10001;0.151279;10001;normal;none;lu;73342976;4096;43417600;441974784;1;0;strong_scaling_diffusion_lu;0.36;2001;2000;2001;10000;
# timestamp;hostname;version;nRanks;rankNo;durationAssembleBoundaryConditions;n;durationReadGeometry;n;durationSetRightHandSide;n;durationSetStiffnessMatrix;n;durationSolve_implicitSolver;n;durationWriteOutput;n;duration_diffusion_1D_ImplicitEuler;n;exit;implicitSolver_preconditionerType;implicitSolver_solverType;memoryData;memoryPage;memoryResidentSet;memoryVirtual;nIterations_implicitSolver;residualNorm_implicitSolver;scenarioName;totalUsertime;~nDofs;~nElements;~nNodes;nIterationsTotal_implicitSolver;
2019/8/20 11:11:05;lapsgs19;opendihu 1.0, build Aug  9 2019 10:45:43, C++ 201402, GCC 5.4.0 20160609;2;0;3.09944e-06;1;0.055233;1;0;1;0.000674009;1;0.0810058;10000;0.0252264;10001;0.134592;10001;normal;none;lu;73220096;4096;44904448;588718080;1;0;strong_scaling_diffusion_lu;0.41;2001;2000;2001;10000;
2019/8/20 11:11:05;lapsgs19;opendihu 1.0, build Aug  9 2019 10:45:43, C++ 201402, GCC 5.4.0 20160609;2;1;1.90735e-06;1;6.48499e-05;1;0;1;0.00067091;1;0.0798256;10000;0.0257232;10001;0.128097;10001;normal;none;lu;73265152;4096;44822528;588763136;1;0;strong_scaling_diffusion_lu;0.34;2001;2000;2001;10000;
# timestamp;hostname;version;nRanks;rankNo;durationAssembleBoundaryConditions;n;durationReadGeometry;n;durationSetRightHandSide;n;durationSetStiffnessMatrix;n;durationSolve_implicitSolver;n;durationWriteOutput;n;duration_diffusion_1D_ImplicitEuler;n;exit;implicitSolver_preconditionerType;implicitSolver_solverType;memoryData;memoryPage;memoryResidentSet;memoryVirtual;nIterations_implicitSolver;residualNorm_implicitSolver;scenarioName;totalUsertime;~nDofs;~nElements;~nNodes;nIterationsTotal_implicitSolver;
2019/8/20 11:11:06;lapsgs19;opendihu 1.0, build Aug  9 2019 10:45:43, C++ 201402, GCC 5.4.0 20160609;3;0;1.90735e-06;1;0.0322409;1;0;1;0.000594854;1;0.13664;10000;0.0328953;10001;0.224481;10001;normal;none;lu;73003008;4096;44965888;592699392;1;0;strong_scaling_diffusion_lu;0.52;2001;2000;2001;10000;
2019/8/20 11:11:06;lapsgs19;opendihu 1.0, build Aug  9 2019 10:45:43, C++ 201402, GCC 5.4.0 20160609;3;1;2.14577e-06;1;0.0485251;1;0;1;0.000604153;1;0.0837131;10000;0.0177073;10001;0.138466;10001;normal;none;lu;73031680;4096;44937216;592728064;1;0;strong_scaling_diffusion_lu;0.42;2001;2000;2001;10000;
2019/8/20 11:11:06;lapsgs19;opendihu 1.0, build Aug  9 2019 10:45:43, C++ 201402, GCC 5.4.0 20160609;3;2;1.90735e-06;1;2.09808e-05;1;0;1;0.000594854;1;0.131726;10000;0.0291874;10001;0.216187;10001;normal;none;lu;72847360;4096;44511232;592543744;1;0;strong_scaling_diffusion_lu;0.47;2001;2000;2001;10000;
# timestamp;hostname;version;nRanks;rankNo;durationAssembleBoundaryConditions;n;durationReadGeometry;n;durationSetRightHandSide;n;durationSetStiffnessMatrix;n;durationSolve_implicitSolver;n;durationWriteOutput;n;duration_diffusion_1D_ImplicitEuler;n;exit;implicitSolver_preconditionerType;implicitSolver_solverType;memoryData;memoryPage;memoryResidentSet;memoryVirtual;nIterations_implicitSolver;residualNorm_implicitSolver;scenarioName;totalUsertime;~nDofs;~nElements;~nNodes;nIterationsTotal_implicitSolver;
2019/8/20 11:11:07;lapsgs19;opendihu 1.0, build Aug  9 2019 10:45:43, C++ 201402, GCC 5.4.0 20160609;4;0;5.00679e-06;1;0.0474648;1;9.53674e-07;1;0.00240803;1;0.146179;10000;0.0248415;10001;0.242075;10001;normal;none;lu;72474624;4096;44892160;596369408;1;0;strong_scaling_diffusion_lu;0.47;2001;2000;2001;10000;
2019/8/20 11:11:07;lapsgs19;opendihu 1.0, build Aug  9 2019 10:45:43, C++ 201402, GCC 5.4.0 20160609;4;1;5.96046e-06;1;0.035476;1;9.53674e-07;1;0.00240803;1;0.134652;10000;0.0264165;10001;0.226743;10001;normal;none;lu;72515584;4096;44716032;596410368;1;0;strong_scaling_diffusion_lu;0.46;2001;2000;2001;10000;
2019/8/20 11:11:07;lapsgs19;opendihu 1.0, build Aug  9 2019 10:45:43, C++ 201402, GCC 5.4.0 20160609;4;2;5.00679e-06;1;0.057348;1;9.53674e-07;1;0.00240707;1;0.128922;10000;0.028609;10001;0.211861;10001;normal;none;lu;72593408;4096;44773376;596488192;1;0;strong_scaling_diffusion_lu;0.5;2001;2000;2001;10000;
2019/8/20 11:11:07;lapsgs19;opendihu 1.0, build Aug  9 2019 10:45:43, C++ 201402, GCC 5.4.0 20160609;4;3;5.96046e-06;1;2.7895e-05;1;9.53674e-07;1;0.00240803;1;0.150934;10000;0.0253131;10001;0.252428;10001;normal;none;lu;72466432;4096;44666880;596361216;1;0;strong_scaling_diffusion_lu;0.47;2001;2000;2001;10000;
# timestamp;hostname;version;nRanks;rankNo;durationAssembleBoundaryConditions;n;durationReadGeometry;n;durationSetRightHandSide;n;durationSetStiffnessMatrix;n;durationSolve_implicitSolver;n;durationWriteOutput;n;duration_diffusion_1D_ImplicitEuler;n;exit;implicitSolver_preconditionerType;implicitSolver_solverType;memoryData;memoryPage;memoryResidentSet;memoryVirtual;nIterations_implicitSolver;residualNorm_implicitSolver;scenarioName;totalUsertime;~nDofs;~nElements;~nNodes;nIterationsTotal_implicitSolver;
2019/8/20 11:11:07;lapsgs19;opendihu 1.0, build Aug  9 2019 10:45:43, C++ 201402, GCC 5.4.0 20160609;1;0;1.90735e-06;1;2.86102e-06;1;0;1;0.00119686;1;0.130718;10000;0.0845654;10001;0.208549;10001;normal;none;lu;75309056;4096;45580288;443940864;1;0;strong_scaling_diffusion_lu;0.46;5001;5000;5001;10000;
# timestamp;hostname;version;nRanks;rankNo;durationAssembleBoundaryConditions;n;durationReadGeometry;n;durationSetRightHandSide;n;durationSetStiffnessMatrix;n;durationSolve_implicitSolver;n;durationWriteOutput;n;duration_diffusion_1D_ImplicitEuler;n;exit;implicitSolver_preconditionerType;implicitSolver_solverType;memoryData;memoryPage;memoryResidentSet;memoryVirtual;nIterations_implicitSolver;residualNorm_implicitSolver;scenarioName;totalUsertime;~nDofs;~nElements;~nNodes;nIterationsTotal_implicitSolver;
2019/8/20 11:11:08;lapsgs19;opendihu 1.0, build Aug  9 2019 10:45:43, C++ 201402, GCC 5.4.0 20160609;2;0;2.14577e-06;1;0.053875;1;0;1;0.000869036;1;0.0971618;10000;0.0458252;10001;0.157872;10001;normal;none;lu;74534912;4096;46194688;590032896;1;0;strong_scaling_diffusion_lu;0.45;5001;5000;5001;10000;
2019/8/20 11:11:08;lapsgs19;opendihu 1.0, build Aug  9 2019 10:45:43, C++ 201402, GCC 5.4.0 20160609;2;1;2.14577e-06;1;1.40667e-05;1;0;1;0.000869036;1;0.0982161;10000;0.0452528;10001;0.156717;10001;normal;none;lu;74633216;4096;46186496;590131200;1;0;strong_scaling_diffusion_lu;0.43;5001;5000;5001;10000;
# timestamp;hostname;version;nRanks;rankNo;durationAssembleBoundaryConditions;n;durationReadGeometry;n;durationSetRightHandSide;n;durationSetStiffnessMatrix;n;durationSolve_implicitSolver;n;durationWriteOutput;n;duration_diffusion_1D_ImplicitEuler;n;exit;implicitSolver_preconditionerType;implicitSolver_solverType;memoryData;memoryPage;memoryResidentSet;memoryVirtual;nIterations_implicitSolver;residualNorm_implicitSolver;scenarioName;totalUsertime;~nDofs;~nElements;~nNodes;nIterationsTotal_implicitSolver;
2019/8/20 11:11:08;lapsgs19;opendihu 1.0, build Aug  9 2019 10:45:43, C++ 201402, GCC 5.4.0 20160609;3;0;4.05312e-06;1;2.00272e-05;1;9.53674e-07;1;0.00122809;1;0.160772;10000;0.0654624;10001;0.261529;10001;normal;none;lu;73674752;4096;45842432;593371136;1;0;strong_scaling_diffusion_lu;0.55;5001;5000;5001;10000;
2019/8/20 11:11:08;lapsgs19;opendihu 1.0, build Aug  9 2019 10:45:43, C++ 201402, GCC 5.4.0 20160609;3;1;4.05312e-06;1;0.0362859;1;0;1;0.00123811;1;0.106623;10000;0.0503869;10001;0.17445;10001;normal;none;lu;73637888;4096;45670400;593334272;1;0;strong_scaling_diffusion_lu;0.44;5001;5000;5001;10000;
2019/8/20 11:11:08;lapsgs19;opendihu 1.0, build Aug  9 2019 10:45:43, C++ 201402, GCC 5.4.0 20160609;3;2;4.05312e-06;1;0.033113;1;9.53674e-07;1;0.00122714;1;0.154065;10000;0.0554647;10001;0.249094;10001;normal;none;lu;73633792;4096;45682688;593330176;1;0;strong_scaling_diffusion_lu;0.55;5001;5000;5001;10000;
# timestamp;hostname;version;nRanks;rankNo;durationAssembleBoundaryConditions;n;durationReadGeometry;n;durationSetRightHandSide;n;durationSetStiffnessMatrix;n;durationSolve_implicitSolver;n;durationWriteOutput;n;duration_diffusion_1D_ImplicitEuler;n;exit;implicitSolver_preconditionerType;implicitSolver_solverType;memoryData;memoryPage;memoryResidentSet;memoryVirtual;nIterations_implicitSolver;residualNorm_implicitSolver;scenarioName;totalUsertime;~nDofs;~nElements;~nNodes;nIterationsTotal_implicitSolver;
2019/8/20 11:11:09;lapsgs19;opendihu 1.0, build Aug  9 2019 10:45:43, C++ 201402, GCC 5.4.0 20160609;4;0;2.86102e-06;1;0.175778;1;0;1;0.000951052;1;0.148332;10000;0.0474482;10001;0.249771;10001;normal;none;lu;73392128;4096;45010944;597286912;1;0;strong_scaling_diffusion_lu;0.66;5001;5000;5001;10000;
2019/8/20 11:11:09;lapsgs19;opendihu 1.0, build Aug  9 2019 10:45:43, C++ 201402, GCC 5.4.0 20160609;4;1;2.86102e-06;1;2.28882e-05;1;0;1;0.000951052;1;0.179517;10000;0.0583975;10001;0.283296;10001;normal;none;lu;73445376;4096;45379584;597340160;1;0;strong_scaling_diffusion_lu;0.53;5001;5000;5001;10000;
2019/8/20 11:11:09;lapsgs19;opendihu 1.0, build Aug  9 2019 10:45:43, C++ 201402, GCC 5.4.0 20160609;4;2;4.05312e-06;1;0.127523;1;0;1;0.000951052;1;0.144749;10000;0.0504551;10001;0.231866;10001;normal;none;lu;73449472;4096;45608960;597344256;1;0;strong_scaling_diffusion_lu;0.6;5001;5000;5001;10000;
2019/8/20 11:11:09;lapsgs19;opendihu 1.0, build Aug  9 2019 10:45:43, C++ 201402, GCC 5.4.0 20160609;4;3;1.90735e-06;1;0.0721941;1;0;1;0.000952005;1;0.199173;10000;0.0630813;10001;0.321588;10001;normal;none;lu;73437184;4096;45219840;597331968;1;0;strong_scaling_diffusion_lu;0.55;5001;5000;5001;10000;
# timestamp;hostname;version;nRanks;rankNo;durationAssembleBoundaryConditions;n;durationReadGeometry;n;durationSetRightHandSide;n;durationSetStiffnessMatrix;n;durationSolve_implicitSolver;n;durationWriteOutput;n;duration_diffusion_1D_ImplicitEuler;n;exit;implicitSolver_preconditionerType;implicitSolver_solverType;memoryData;memoryPage;memoryResidentSet;memoryVirtual;nIterations_implicitSolver;residualNorm_implicitSolver;scenarioName;totalUsertime;~nDofs;~nElements;~nNodes;nIterationsTotal_implicitSolver;
2019/8/20 11:11:10;lapsgs19;opendihu 1.0, build Aug  9 2019 10:45:43, C++ 201402, GCC 5.4.0 20160609;1;0;1.90735e-06;1;4.05312e-06;1;0;1;0.00118399;1;0.134682;10000;0.0818653;10001;0.213224;10001;normal;none;lu;75309056;4096;45281280;443940864;1;0;strong_scaling_diffusion_lu;0.47;5001;5000;5001;10000;
# timestamp;hostname;version;nRanks;rankNo;durationAssembleBoundaryConditions;n;durationReadGeometry;n;durationSetRightHandSide;n;durationSetStiffnessMatrix;n;durationSolve_implicitSolver;n;durationWriteOutput;n;duration_diffusion_1D_ImplicitEuler;n;exit;implicitSolver_preconditionerType;implicitSolver_solverType;memoryData;memoryPage;memoryResidentSet;memoryVirtual;nIterations_implicitSolver;residualNorm_implicitSolver;scenarioName;totalUsertime;~nDofs;~nElements;~nNodes;nIterationsTotal_implicitSolver;
2019/8/20 11:11:10;lapsgs19;opendihu 1.0, build Aug  9 2019 10:45:43, C++ 201402, GCC 5.4.0 20160609;2;0;1.90735e-06;1;0.043324;1;0;1;0.000854969;1;0.0998664;10000;0.0516081;10001;0.160224;10001;normal;none;lu;74534912;4096;46243840;590032896;1;0;strong_scaling_diffusion_lu;0.45;5001;5000;5001;10000;
2019/8/20 11:11:10;lapsgs19;opendihu 1.0, build Aug  9 2019 10:45:43, C++ 201402, GCC 5.4.0 20160609;2;1;1.90735e-06;1;3.91006e-05;1;0;1;0.000854969;1;0.0979595;10000;0.0461247;10001;0.155469;10001;normal;none;lu;74633216;4096;46575616;590131200;1;0;strong_scaling_diffusion_lu;0.43;5001;5000;5001;10000;
# timestamp;hostname;version;nRanks;rankNo;durationAssembleBoundaryConditions;n;durationReadGeometry;n;durationSetRightHandSide;n;durationSetStiffnessMatrix;n;durationSolve_implicitSolver;n;durationWriteOutput;n;duration_diffusion_1D_ImplicitEuler;n;exit;implicitSolver_preconditionerType;implicitSolver_solverType;memoryData;memoryPage;memoryResidentSet;memoryVirtual;nIterations_implicitSolver;residualNorm_implicitSolver;scenarioName;totalUsertime;~nDofs;~nElements;~nNodes;nIterationsTotal_implicitSolver;
