sse2_on_main 5 0 100 0.001013 0.000817 0.000182
sse2_on_main 5 0 100 0.001036 0.000839 0.000167
sse2_on_main 5 0 100 0.001157 0.000931 0.000212
sse2_on_main 5 0 100 0.001028 0.000842 0.000166
sse2_on_main 5 0 100 0.001036 0.000850 0.000172
sse2_on_main 5 0 100 0.001010 0.000839 0.000145
sse2_on_main 5 0 100 0.001013 0.000817 0.000182
sse2_on_main 5 0 100 0.001070 0.000853 0.000196
sse2_on_main 5 0 100 0.001011 0.000815 0.000183
sse2_on_main 5 0 100 0.001014 0.000828 0.000167
sse2_on_main 5 0 100 0.001041 0.000855 0.000175
sse2_on_main 5 0 200 0.002017 0.001645 0.000343
sse2_on_main 5 0 200 0.002035 0.001674 0.000334
sse2_on_main 5 0 200 0.002054 0.001680 0.000348
sse2_on_main 5 0 200 0.002036 0.001653 0.000359
sse2_on_main 5 0 200 0.002012 0.001624 0.000378
sse2_on_main 5 0 200 0.002076 0.001688 0.000375
sse2_on_main 5 0 200 0.002010 0.001626 0.000384
sse2_on_main 5 0 200 0.002049 0.001675 0.000346
sse2_on_main 5 0 200 0.002114 0.001733 0.000356
sse2_on_main 5 0 200 0.002035 0.001623 0.000408
sse2_on_main 5 0 200 0.002078 0.001694 0.000345
sse2_on_main 5 0 300 0.003012 0.002484 0.000505
sse2_on_main 5 0 300 0.003011 0.002459 0.000517
sse2_on_main 5 0 300 0.003031 0.002469 0.000521
sse2_on_main 5 0 300 0.003012 0.002453 0.000547
sse2_on_main 5 0 300 0.003070 0.002507 0.000530
sse2_on_main 5 0 300 0.003072 0.002508 0.000549
sse2_on_main 5 0 300 0.003009 0.002433 0.000564
sse2_on_main 5 0 300 0.003009 0.002450 0.000533
sse2_on_main 5 0 300 0.003012 0.002416 0.000563
sse2_on_main 5 0 300 0.003052 0.002477 0.000536
sse2_on_main 5 0 300 0.003026 0.002464 0.000515
sse2_on_main 5 0 400 0.004116 0.003371 0.000727
sse2_on_main 5 0 400 0.004015 0.003258 0.000725
sse2_on_main 5 0 400 0.004117 0.003384 0.000690
sse2_on_main 5 0 400 0.004042 0.003280 0.000703
sse2_on_main 5 0 400 0.004120 0.003357 0.000714
sse2_on_main 5 0 400 0.004017 0.003287 0.000657
sse2_on_main 5 0 400 0.004020 0.003275 0.000670
sse2_on_main 5 0 400 0.004029 0.003279 0.000693
sse2_on_main 5 0 400 0.004030 0.003296 0.000651
sse2_on_main 5 0 400 0.004019 0.003250 0.000746
sse2_on_main 5 0 400 0.004010 0.003250 0.000721
sse2_on_main 5 0 500 0.005008 0.004110 0.000821
sse2_on_main 5 0 500 0.005054 0.004103 0.000867
sse2_on_main 5 0 500 0.005162 0.004206 0.000891
sse2_on_main 5 0 500 0.005030 0.004093 0.000857
sse2_on_main 5 0 500 0.005025 0.004036 0.000962
sse2_on_main 5 0 500 0.005121 0.004191 0.000832
sse2_on_main 5 0 500 0.005020 0.004127 0.000784
sse2_on_main 5 0 500 0.005020 0.004088 0.000845
sse2_on_main 5 0 500 0.005034 0.004096 0.000877
sse2_on_main 5 0 500 0.005083 0.004152 0.000863
sse2_on_main 5 0 500 0.005137 0.004179 0.000901
sse2_on_main 5 0 600 0.006439 0.005244 0.001107
sse2_on_main 5 0 600 0.006039 0.004954 0.000935
sse2_on_main 5 0 600 0.006032 0.004909 0.001057
sse2_on_main 5 0 600 0.006138 0.004987 0.001057
sse2_on_main 5 0 600 0.006052 0.004922 0.001041
sse2_on_main 5 0 600 0.006058 0.004920 0.001089
sse2_on_main 5 0 600 0.006111 0.004906 0.001139
sse2_on_main 5 0 600 0.006131 0.004995 0.001008
sse2_on_main 5 0 600 0.006077 0.004968 0.001036
sse2_on_main 5 0 600 0.006031 0.004963 0.000941
sse2_on_main 5 0 600 0.006128 0.004942 0.001099
sse2_on_main 5 0 700 0.007634 0.006318 0.001210
sse2_on_main 5 0 700 0.007543 0.006151 0.001242
sse2_on_main 5 0 700 0.007514 0.006051 0.001349
sse2_on_main 5 0 700 0.007962 0.006504 0.001361
sse2_on_main 5 0 700 0.007174 0.005837 0.001239
sse2_on_main 5 0 700 0.007139 0.005782 0.001286
sse2_on_main 5 0 700 0.007026 0.005714 0.001236
sse2_on_main 5 0 700 0.007161 0.005855 0.001234
sse2_on_main 5 0 700 0.007127 0.005772 0.001188
sse2_on_main 5 0 700 0.007083 0.005763 0.001229
sse2_on_main 5 0 700 0.007055 0.005741 0.001242
sse2_on_main 5 0 800 0.008095 0.006575 0.001390
sse2_on_main 5 0 800 0.008022 0.006551 0.001372
sse2_on_main 5 0 800 0.008051 0.006577 0.001351
sse2_on_main 5 0 800 0.008046 0.006530 0.001382
sse2_on_main 5 0 800 0.008051 0.006563 0.001398
sse2_on_main 5 0 800 0.008035 0.006563 0.001380
sse2_on_main 5 0 800 0.008034 0.006565 0.001377
sse2_on_main 5 0 800 0.008169 0.006654 0.001359
sse2_on_main 5 0 800 0.008132 0.006660 0.001321
sse2_on_main 5 0 800 0.008153 0.006576 0.001467
sse2_on_main 5 0 800 0.008110 0.006647 0.001397
sse2_on_main 5 0 900 0.009056 0.007479 0.001544
sse2_on_main 5 0 900 0.009115 0.007416 0.001585
sse2_on_main 5 0 900 0.009119 0.007387 0.001627
sse2_on_main 5 0 900 0.009016 0.007354 0.001518
sse2_on_main 5 0 900 0.009023 0.007308 0.001661
sse2_on_main 5 0 900 0.009109 0.007428 0.001578
sse2_on_main 5 0 900 0.009058 0.007429 0.001513
