avx2_on_main 5 0 100 0.001023 0.000836 0.000176
avx2_on_main 5 0 100 0.001022 0.000856 0.000128
avx2_on_main 5 0 100 0.001237 0.001030 0.000194
avx2_on_main 5 0 100 0.001073 0.000864 0.000197
avx2_on_main 5 0 100 0.001051 0.000859 0.000176
avx2_on_main 5 0 100 0.001034 0.000826 0.000199
avx2_on_main 5 0 100 0.001059 0.000870 0.000177
avx2_on_main 5 0 100 0.001034 0.000847 0.000177
avx2_on_main 5 0 100 0.001011 0.000833 0.000169
avx2_on_main 5 0 100 0.001017 0.000819 0.000193
avx2_on_main 5 0 100 0.001014 0.000825 0.000172
avx2_on_main 5 0 200 0.002073 0.001693 0.000355
avx2_on_main 5 0 200 0.002012 0.001617 0.000382
avx2_on_main 5 0 200 0.002015 0.001643 0.000350
avx2_on_main 5 0 200 0.002020 0.001646 0.000347
avx2_on_main 5 0 200 0.002005 0.001632 0.000356
avx2_on_main 5 0 200 0.002010 0.001635 0.000354
avx2_on_main 5 0 200 0.002099 0.001688 0.000404
avx2_on_main 5 0 200 0.002015 0.001624 0.000379
avx2_on_main 5 0 200 0.002008 0.001625 0.000365
avx2_on_main 5 0 200 0.002046 0.001656 0.000363
avx2_on_main 5 0 200 0.002007 0.001639 0.000350
avx2_on_main 5 0 300 0.003026 0.002464 0.000500
avx2_on_main 5 0 300 0.003105 0.002532 0.000534
avx2_on_main 5 0 300 0.003035 0.002468 0.000534
avx2_on_main 5 0 300 0.003002 0.002434 0.000533
avx2_on_main 5 0 300 0.003000 0.002440 0.000517
avx2_on_main 5 0 300 0.003037 0.002478 0.000497
avx2_on_main 5 0 300 0.003011 0.002453 0.000525
avx2_on_main 5 0 300 0.003024 0.002447 0.000546
avx2_on_main 5 0 300 0.003168 0.002565 0.000584
avx2_on_main 5 0 300 0.003013 0.002460 0.000510
avx2_on_main 5 0 300 0.003008 0.002436 0.000549
avx2_on_main 5 0 400 0.003998 0.003254 0.000695
avx2_on_main 5 0 400 0.004023 0.003283 0.000686
avx2_on_main 5 0 400 0.004000 0.003258 0.000695
avx2_on_main 5 0 400 0.004037 0.003294 0.000704
avx2_on_main 5 0 400 0.004050 0.003294 0.000705
avx2_on_main 5 0 400 0.004011 0.003256 0.000714
avx2_on_main 5 0 400 0.004016 0.003272 0.000697
avx2_on_main 5 0 400 0.004035 0.003280 0.000704
avx2_on_main 5 0 400 0.003997 0.003254 0.000697
