15.10.2017 13:25:38;neon;1;1000;1000;0.0;      17053.6991741657257;          7.4606616497040;      17053.5845258235931;          1.9521067142487;17061.54882812
15.10.2017 13:25:44;neon;0;1;2;2.84392578514;          0.0301094055176;          0.0252637863159;          0.0299072265625;          0.0074849128723;1.50800002
15.10.2017 13:25:44;neon;0;1;4;1.63024542876;          0.0548686981201;          0.0463016033173;          0.0545558929443;          0.0127267837524;1.41600001
15.10.2017 13:25:44;neon;0;1;5;1.03521688771;          0.0573148727417;          0.0479526519775;          0.0569627285004;          0.0127727985382;1.38800001
15.10.2017 13:25:44;neon;0;1;8;0.254534195888;          0.1020681858063;          0.0832817554474;          0.1015207767487;          0.0219521522522;1.39199996
15.10.2017 13:25:46;neon;0;1;11;0.0903904867061;          0.1604306697845;          0.1303706169128;          0.1596274375916;          0.0331904888153;1.53199995
15.10.2017 13:25:46;neon;0;1;16;0.0202252564926;          0.2000875473022;          0.1626789569855;          0.1990742683411;          0.0421693325043;1.51199996
15.10.2017 13:25:46;neon;0;1;22;0.00136850221113;          0.2837052345276;          0.2300050258636;          0.2823469638824;          0.0576963424683;1.69599998
15.10.2017 13:25:46;neon;0;1;32;0.00961649058453;          0.3969547748566;          0.3251373767853;          0.3950374126434;          0.0806236267090;1.91600001
15.10.2017 13:25:47;neon;0;1;45;0.0107205073591;          0.5487287044525;          0.4451129436493;          0.5461189746857;          0.1091494560242;2.13199997
15.10.2017 13:25:47;neon;0;1;64;0.00953766657423;          0.7317502498627;          0.5963866710663;          0.7283811569214;          0.1477522850037;2.49200010
15.10.2017 13:25:48;neon;0;1;90;0.00776371566193;          1.0178403854370;          0.8240828514099;          1.0129859447479;          0.2064223289490;2.96799994
15.10.2017 13:25:48;neon;1;1;1;nan;          0.0270626544952;          0.0108649730682;          0.0268795490265;          0.0034182071686;1.38399994
15.10.2017 13:25:49;neon;0;1;128;0.0059688996924;          1.3778033256531;          1.1179940700531;          1.3712816238403;          0.2853271961212;3.61999989
15.10.2017 13:25:49;neon;1;1;2;2.65500234508;          0.0696268081665;          0.0203332901001;          0.0693774223328;          0.0065226554871;1.40400004
15.10.2017 13:25:50;neon;1;1;4;1.74881474334;          0.1331038475037;          0.0386538505554;          0.1326358318329;          0.0106744766235;1.45200002
15.10.2017 13:25:50;neon;1;1;5;1.26891969678;          0.1841456890106;          0.0531423091888;          0.1835467815399;          0.0147013664246;1.51600003
15.10.2017 13:25:50;neon;0;1;181;0.0044749847494;          2.0499489307404;          1.6307303905487;          2.0395131111145;          0.3998639583588;4.83599997
15.10.2017 13:25:50;neon;1;1;8;0.431833092735;          0.2819826602936;          0.0813939571381;          0.2810909748077;          0.0217483043671;1.77999997
15.10.2017 13:25:51;neon;1;1;11;0.19403086427;          0.3830435276031;          0.1098458766937;          0.3817937374115;          0.0286154747009;1.82799995
15.10.2017 13:25:51;neon;1;1;16;0.0816177886753;          0.4956908226013;          0.1417112350464;          0.4941895008087;          0.0369904041290;1.82799995
15.10.2017 13:25:51;neon;0;1;256;0.00329372403637;          2.8051092624664;          2.2767133712769;          2.7918620109558;          0.5543656349182;6.21999979
15.10.2017 13:25:52;neon;1;1;22;0.0409576827467;          0.7119197845459;          0.2044756412506;          0.7097685337067;          0.0527513027191;2.05999994
15.10.2017 13:25:53;neon;1;1;32;0.0187251743271;          1.0063602924347;          0.2840495109558;          1.0033934116364;          0.0707051753998;2.50399995
15.10.2017 13:25:53;neon;0;2;1;1.25193332426;          0.0193874835968;          0.0112295150757;          0.0192916393280;          0.0035557746887;1.39999998
15.10.2017 13:25:54;neon;0;1;362;0.00239647498976;          3.9560484886169;          3.1849956512451;          3.9374802112579;          0.7852604389191;8.20800018
15.10.2017 13:25:54;neon;1;1;45;0.00931306458189;          1.5788564682007;          0.4450745582581;          1.5742597579956;          0.1110613346100;3.27200007
15.10.2017 13:25:54;neon;0;2;2;2.26072346073;          0.0377368927002;          0.0226390361786;          0.0375661849976;          0.0069315433502;1.25999999
15.10.2017 13:25:55;neon;0;2;5;1.84497098768;          0.0903308391571;          0.0521073341370;          0.0899794101715;          0.0140731334686;1.33200002
15.10.2017 13:25:55;neon;0;2;4;2.06385931712;          0.0702836513519;          0.0400028228760;          0.0700194835663;          0.0111629962921;1.39600003
15.10.2017 13:25:55;neon;1;1;64;0.00455514626146;          2.0109148025513;          0.5589282512665;          2.0051870346069;          0.1402516365051;3.80399990
15.10.2017 13:25:55;neon;0;2;8;1.28992069052;          0.1369643211365;          0.0777838230133;          0.1364843845367;          0.0200042724609;1.45200002
15.10.2017 13:25:56;neon;0;1;512;0.0017302090402;          5.5066773891449;          4.4091169834137;          5.4794542789459;          1.0879786014557;11.00800037
15.10.2017 13:25:56;neon;0;2;11;0.915922864236;          0.1682589054108;          0.0933065414429;          0.1676588058472;          0.0238175392151;1.44000006
15.10.2017 13:25:57;neon;1;1;90;0.00228466505147;          2.8459808826447;          0.7874760627747;          2.8377552032471;          0.1961483955383;4.82000017
15.10.2017 13:25:57;neon;0;2;16;0.563591644006;          0.2744259834290;          0.1528055667877;          0.2735183238983;          0.0386412143707;1.77999997
15.10.2017 13:25:58;neon;0;2;22;0.36496226747;          0.3963031768799;          0.2193586826324;          0.3949949741364;          0.0550019741058;1.88000000
15.10.2017 13:25:58;neon;0;2;32;0.222744454092;          0.5241692066193;          0.2992105484009;          0.5223734378815;          0.0725924968719;2.08400011
15.10.2017 13:25:59;neon;1;2;1;2.41418046702;          0.0687479972839;          0.0123438835144;          0.0685822963715;          0.0040211677551;1.39199996
15.10.2017 13:25:59;neon;1;1;128;0.00111870275495;          4.2582395076752;          1.1720254421234;          4.2454106807709;          0.2893912792206;6.69199991
15.10.2017 13:25:59;neon;1;2;2;2.61744089297;          0.1192798614502;          0.0205762386322;          0.1190209388733;          0.0063643455505;1.35200000
15.10.2017 13:26:00;neon;0;2;45;0.145927800087;          0.7119214534760;          0.3898558616638;          0.7095601558685;          0.0960404872894;2.38400006
15.10.2017 13:26:00;neon;1;2;4;1.60411728533;          0.2037272453308;          0.0361430644989;          0.2032959461212;          0.0099480152130;1.44799995
15.10.2017 13:26:00;neon;1;2;5;1.09641292887;          0.2475774288177;          0.0446233749390;          0.2470698356628;          0.0119299888611;1.48800004
15.10.2017 13:26:00;neon;0;1;724;0.00124361927885;          7.6604681015015;          6.0219981670380;          7.6277575492859;          1.4639499187469;14.73600006
15.10.2017 13:26:01;neon;1;2;8;0.345704596766;          0.4552140235901;          0.0800631046295;          0.4543447494507;          0.0212192535400;1.71599996
15.10.2017 13:26:02;neon;0;2;64;0.0964928855514;          1.0997691154480;          0.5972504615784;          1.0961778163910;          0.1470859050751;2.94000006
