23.09.2017 17:46:08;neon;0;1;24;4.77994466905;          0.0008320808411;          0.0525944232941;          0.0000183582306;          0.0021150112152;.95599997
23.09.2017 17:46:08;neon;0;1;6;4.77994466905;          0.0002436637878;          0.0147614479065;          0.0000042915344;          0.0007460117340;.87199998
23.09.2017 17:46:09;neon;0;1;2;4.77994466905;          0.0001082420349;          0.0052790641785;          0.0000021457672;          0.0003471374512;.81599998
23.09.2017 17:46:09;neon;0;1;4;4.77994466905;          0.0001823902130;          0.0102553367615;          0.0000021457672;          0.0006074905396;.83600003
23.09.2017 17:46:09;neon;0;1;48;4.77994466905;          0.0014569759369;          0.0988852977753;          0.0000367164612;          0.0037565231323;1.07599998
23.09.2017 17:46:09;neon;0;1;16;4.77994466905;          0.0004506111145;          0.0298199653625;          0.0000095367432;          0.0013291835785;.89600003
23.09.2017 17:46:09;neon;0;1;3;4.77994466905;          0.0001420974731;          0.0078353881836;          0.0000021457672;          0.0004870891571;.84399998
23.09.2017 17:46:09;neon;0;1;96;4.77994466905;          0.0022902488708;          0.1600232124329;          0.0000581741333;          0.0058486461639;.95599997
23.09.2017 17:46:09;neon;0;1;1;4.77994466905;          0.0000643730164;          0.0027458667755;          0.0000000000000;          0.0002222061157;.78399998
23.09.2017 17:46:09;neon;0;1;8;4.77994466905;          0.0002346038818;          0.0149643421173;          0.0000038146973;          0.0007114410400;.86000001
23.09.2017 17:46:09;neon;0;1;12;4.77994466905;          0.0003397464752;          0.0217614173889;          0.0000066757202;          0.0009572505951;.83999997
23.09.2017 17:46:09;neon;0;1;64;4.77994466905;          0.0017223358154;          0.1117191314697;          0.0000438690186;          0.0046234130859;.92000002
23.09.2017 17:46:09;neon;0;1;32;4.77994466905;          0.0010528564453;          0.0664007663727;          0.0000238418579;          0.0027356147766;.92799997
23.09.2017 17:46:09;neon;0;1;128;4.77994466905;          0.0026047229767;          0.1802995204926;          0.0000588893890;          0.0075385570526;1.01199996
23.09.2017 17:46:09;neon;0;1;384;4.77994466905;          0.0075113773346;          0.5104091167450;          0.0001754760742;          0.0213396549225;1.40799999
23.09.2017 17:46:09;neon;0;1;192;4.77994466905;          0.0043537616730;          0.3038284778595;          0.0001142024994;          0.0121688842773;1.23599994
23.09.2017 17:46:09;neon;0;1;256;4.77994466905;          0.0057742595673;          0.3856112957001;          0.0001184940338;          0.0153481960297;1.36399996
23.09.2017 17:46:09;neon;0;1;512;4.77994466905;          0.0100319385529;          0.6876296997070;          0.0002608299255;          0.0259013175964;1.48000002
23.09.2017 17:46:10;neon;0;1;1024;4.77994466905;          0.0227112770081;          1.5298202037811;          0.0005269050598;          0.0601415634155;2.48000002
23.09.2017 17:46:11;neon;0;1;2048;4.77994466905;          0.0392711162567;          2.7023794651031;          0.0009851455688;          0.1125535964966;3.61999989
23.09.2017 17:46:13;neon;0;1;4096;4.77994466905;          0.0733754634857;          4.9193103313446;          0.0016973018646;          0.2176911830902;5.84399986
23.09.2017 17:46:15;neon;1;1;24;4.77994466905;          0.0010542869568;          0.0392262935638;          0.0000357627869;          0.0016796588898;.99199998
23.09.2017 17:46:16;neon;1;1;6;4.77994466905;          0.0004210472107;          0.0142073631287;          0.0000100135803;          0.0007674694061;.91600001
23.09.2017 17:46:16;neon;1;1;4;4.77994466905;          0.0003042221069;          0.0102472305298;          0.0000050067902;          0.0005853176117;.89200002
23.09.2017 17:46:17;neon;1;1;48;4.77994466905;          0.0025057792664;          0.0967271327972;          0.0000617504120;          0.0037608146667;.99199998
23.09.2017 17:46:17;neon;1;1;2;4.77994466905;          0.0001535415649;          0.0046885013580;          0.0000028610229;          0.0003633499146;.80400002
23.09.2017 17:46:17;neon;1;1;16;4.77994466905;          0.0005357265472;          0.0207254886627;          0.0000174045563;          0.0009512901306;.88400000
23.09.2017 17:46:17;neon;1;1;96;4.77994466905;          0.0035750865936;          0.1361658573151;          0.0000965595245;          0.0052623748779;.92799997
23.09.2017 17:46:17;neon;1;1;64;4.77994466905;          0.0030834674835;          0.1182022094727;          0.0000889301300;          0.0048758983612;.95200002
23.09.2017 17:46:17;neon;1;1;3;4.77994466905;          0.0002729892731;          0.0094885826111;          0.0000019073486;          0.0004734992981;.77600002
23.09.2017 17:46:17;neon;1;1;32;4.77994466905;          0.0018892288208;          0.0698273181915;          0.0000462532043;          0.0029466152191;.85600001
23.09.2017 17:46:17;neon;1;1;12;4.77994466905;          0.0008449554443;          0.0308558940887;          0.0000269412994;          0.0013942718506;.86799997
23.09.2017 17:46:17;neon;1;1;8;4.77994466905;          0.0005772113800;          0.0211791992188;          0.0000159740448;          0.0009889602661;.88400000
