hodgkin_huxley-razumova;0.3162277660168379;1.0;1.5027189792881255;1.3969909656914867
hodgkin_huxley-razumova;0.1;0.1;256721403733.74973;4.837231725532504
hodgkin_huxley-razumova;0.0562341325190349;1.0;0.5250344875092902;0.4896285602638695
hodgkin_huxley-razumova;0.0562341325190349;0.3162277660168379;314964907114.02454;5.8648277316818485
hodgkin_huxley-razumova;0.0562341325190349;0.1;256721403733.74973;4.837231725532504
hodgkin_huxley-razumova;0.0562341325190349;0.0562341325190349;255352010738.39935;4.963254352244009
hodgkin_huxley-razumova;0.03162277660168379;0.562341325190349;322742962647.24194;6.17335882282931
hodgkin_huxley-razumova;0.03162277660168379;0.3162277660168379;172513366867.90363;2.4244592955191653
hodgkin_huxley-razumova;0.03162277660168379;0.1;243970738894.3343;3.544381175693263
hodgkin_huxley-razumova;0.03162277660168379;0.0562341325190349;255352010738.39935;4.963254352244009
hodgkin_huxley-razumova;0.03162277660168379;0.03162277660168379;272767573177.65005;5.661827017211647
hodgkin_huxley-razumova;0.01;0.562341325190349;337762195108.5574;4.563693361835434
hodgkin_huxley-razumova;0.01;0.3162277660168379;172513358950.7323;2.374403071881198
hodgkin_huxley-razumova;0.01;0.1;243970732002.18555;3.8072107557314006
hodgkin_huxley-razumova;0.01;0.0562341325190349;243970731817.52396;3.090561822956807
hodgkin_huxley-razumova;0.01;0.03162277660168379;263518508576.6278;5.549164213964712
hodgkin_huxley-razumova;0.01;0.01;14746359764.489052;1.9502403605021648
hodgkin_huxley-razumova;0.00562341325190349;1.0;445430604841.2643;3.2159313747877367
hodgkin_huxley-razumova;0.00562341325190349;0.562341325190349;337762193850.91254;4.530924162670292
hodgkin_huxley-razumova;0.00562341325190349;0.3162277660168379;172513358368.1724;2.376124242143253
hodgkin_huxley-razumova;0.00562341325190349;0.1;233584191448.2998;3.0231510832929787
hodgkin_huxley-razumova;0.00562341325190349;0.0562341325190349;243970731095.3773;3.1956747051536016
hodgkin_huxley-razumova;0.00562341325190349;0.03162277660168379;263518507924.74936;5.582033395529428
hodgkin_huxley-razumova;0.00562341325190349;0.01;14746359764.489052;1.9502403605021648
hodgkin_huxley-razumova;0.00562341325190349;0.00562341325190349;2449.922216066061;1.6600563708775873
hodgkin_huxley-razumova;0.003162277660168379;1.0;445430604321.181;3.2052974115616912
hodgkin_huxley-razumova;0.003162277660168379;0.562341325190349;330337938815.10913;4.551614446921531
hodgkin_huxley-razumova;0.003162277660168379;0.3162277660168379;172513358196.72684;2.370739942426187
hodgkin_huxley-razumova;0.003162277660168379;0.1;233584191182.81668;3.332762076739851
hodgkin_huxley-razumova;0.003162277660168379;0.0562341325190349;243970730814.58615;3.1035008911019992
hodgkin_huxley-razumova;0.003162277660168379;0.03162277660168379;263518507642.36627;4.401230406082736
hodgkin_huxley-razumova;0.003162277660168379;0.01;1418039.479556541;1.9401272444266493
hodgkin_huxley-razumova;0.003162277660168379;0.00562341325190349;2449.922216066061;1.6600563708775873
hodgkin_huxley-razumova;0.003162277660168379;0.003162277660168379;21243.540508617196;1.8278730090138027
hodgkin_huxley-razumova;0.001;1.0;445430604107.83417;3.2032856819774342
hodgkin_huxley-razumova;0.001;0.562341325190349;330337938659.1018;4.8127647869618935
hodgkin_huxley-razumova;0.001;0.3162277660168379;172513358133.84985;2.3696742784650824
hodgkin_huxley-razumova;0.001;0.1;233584191072.4807;3.2955854692384428
hodgkin_huxley-razumova;0.001;0.0562341325190349;243970730702.1846;3.128879701581727
hodgkin_huxley-razumova;0.001;0.03162277660168379;263518507504.4481;4.228849285882978
hodgkin_huxley-razumova;0.001;0.01;852515.4414549117;1.934945667344908
hodgkin_huxley-razumova;0.001;0.00562341325190349;2407.7668137626783;1.656939375080738
hodgkin_huxley-razumova;0.001;0.003162277660168379;20803.732413021164;1.8276513780831576
hodgkin_huxley-razumova;0.001;0.001;1633.7530492819287;1.6066268072079208
hodgkin_huxley-razumova;0.000562341325190349;1.0;445430604091.4069;3.2033114237173073
hodgkin_huxley-razumova;0.000562341325190349;0.562341325190349;330337938646.92456;4.864396527269206
hodgkin_huxley-razumova;0.000562341325190349;0.3162277660168379;172513358115.07083;2.3701322470376507
hodgkin_huxley-razumova;0.000562341325190349;0.1;233584191063.87314;3.365764028585571
hodgkin_huxley-razumova;0.000562341325190349;0.0562341325190349;243970730693.29132;3.1113519809381427
hodgkin_huxley-razumova;0.000562341325190349;0.03162277660168379;263518507494.47983;4.32679558957369
hodgkin_huxley-razumova;0.000562341325190349;0.01;793872.219916522;1.9335361705499736
hodgkin_huxley-razumova;0.000562341325190349;0.00562341325190349;2404.333495476825;1.6564180995607016
hodgkin_huxley-razumova;0.000562341325190349;0.003162277660168379;20721.381410137095;1.8276105376545824
hodgkin_huxley-razumova;0.000562341325190349;0.001;1633.7530492819287;1.6066268072079208
hodgkin_huxley-razumova;0.000562341325190349;0.000562341325190349;1240.8799375824733;1.5735575374618642
hodgkin_huxley-razumova;0.0003162277660168379;1.0;445430604086.22656;3.203313110379732
hodgkin_huxley-razumova;0.0003162277660168379;0.562341325190349;330337938643.08466;4.881960171120212
