# timestamp;hostname;version;nRanks;rankNo;durationAssembleBoundaryConditions;n;durationParaview1D;n;durationParaview1DInit;n;durationParaview2D;n;durationParaview3D;n;durationParaview3DInit;n;durationParaview3DReduction;n;durationParaview3DWrite;n;durationParaviewOutput;n;durationSetRightHandSide;n;durationSetStiffnessMatrix;n;durationSolve_linearSolver;n;durationWriteOutput;n;durationWriteOutputParaview;n;durationWriteOutputPythonFile;n;duration_implicit_euler;n;dt;exit;exit_signal;linearSolver_preconditionerType;linearSolver_solverType;memoryData;memoryPage;memoryResidentSet;memoryVirtual;nDofs;nElements;nIterations_linearSolver;nNodes;residualNorm_linearSolver;scenarioName;totalUsertime;nIterationsTotal_linearSolver;0;
2020/6/4 12:50:51;sgscl1n7;opendihu 1.1, built Jun  4 2020, C++ 201402, GCC 9.2.0;1;0;4.38e-06;1;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;1.99e-07;1;0.229445;1;15.5119;5000;4.54371;5001;0.0;0;4.54005;5001;15.735;5001;0.001;normal;;none;gamg;363999232;4096;170557440;767266816;14161;12288;1;14161;0;study_dt_dx;20.33;5000;
# timestamp;hostname;version;nRanks;rankNo;durationAssembleBoundaryConditions;n;durationParaview1D;n;durationParaview1DInit;n;durationParaview2D;n;durationParaview3D;n;durationParaview3DInit;n;durationParaview3DReduction;n;durationParaview3DWrite;n;durationParaviewOutput;n;durationSetRightHandSide;n;durationSetStiffnessMatrix;n;durationSolve_linearSolver;n;durationWriteOutput;n;durationWriteOutputParaview;n;durationWriteOutputPythonFile;n;duration_implicit_euler;n;dt;exit;exit_signal;linearSolver_preconditionerType;linearSolver_solverType;memoryData;memoryPage;memoryResidentSet;memoryVirtual;nDofs;nElements;nIterations_linearSolver;nNodes;residualNorm_linearSolver;scenarioName;totalUsertime;nIterationsTotal_linearSolver;0;
2020/6/4 12:54:01;sgscl1n7;opendihu 1.1, built Jun  4 2020, C++ 201402, GCC 9.2.0;1;0;5.621e-06;1;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;2.34e-07;1;1.74538;1;152.407;5000;29.2977;5001;0.0;0;29.2926;5001;154.042;5001;0.001;normal;;none;gamg;1169039360;4096;945278976;1572306944;105633;98304;1;105633;0;study_dt_dx;185.34;5000;
# timestamp;hostname;version;nRanks;rankNo;durationAssembleBoundaryConditions;n;durationParaview1D;n;durationParaview1DInit;n;durationParaview2D;n;durationParaview3D;n;durationParaview3DInit;n;durationParaview3DReduction;n;durationParaview3DWrite;n;durationParaviewOutput;n;durationSetRightHandSide;n;durationSetStiffnessMatrix;n;durationSolve_linearSolver;n;durationWriteOutput;n;durationWriteOutputParaview;n;durationWriteOutputPythonFile;n;duration_implicit_euler;n;dt;exit;exit_signal;linearSolver_preconditionerType;linearSolver_solverType;memoryData;memoryPage;memoryResidentSet;memoryVirtual;nDofs;nElements;nIterations_linearSolver;nNodes;residualNorm_linearSolver;scenarioName;totalUsertime;nIterationsTotal_linearSolver;0;
2020/6/4 13:23:19;sgscl1n7;opendihu 1.1, built Jun  4 2020, C++ 201402, GCC 9.2.0;1;0;5.31e-06;1;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;2.24e-07;1;13.6734;1;1479.94;5000;222.676;5001;0.0;0;222.666;5001;1496.83;5001;0.001;normal;;none;gamg;7488733184;4096;7035576320;7892000768;815425;786432;1;815425;0;study_dt_dx;1737.85;5000;
# timestamp;hostname;version;nRanks;rankNo;durationAssembleBoundaryConditions;n;durationParaview1D;n;durationParaview1DInit;n;durationParaview2D;n;durationParaview3D;n;durationParaview3DInit;n;durationParaview3DReduction;n;durationParaview3DWrite;n;durationParaviewOutput;n;durationSetRightHandSide;n;durationSetStiffnessMatrix;n;durationSolve_linearSolver;n;durationWriteOutput;n;durationWriteOutputParaview;n;durationWriteOutputPythonFile;n;duration_implicit_euler;n;dt;exit;exit_signal;linearSolver_preconditionerType;linearSolver_solverType;memoryData;memoryPage;memoryResidentSet;memoryVirtual;nDofs;nElements;nIterations_linearSolver;nNodes;residualNorm_linearSolver;scenarioName;totalUsertime;nIterationsTotal_linearSolver;0;
2020/6/4 13:23:31;sgscl1n7;opendihu 1.1, built Jun  4 2020, C++ 201402, GCC 9.2.0;1;0;1.035e-06;1;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;1.02e-07;1;0.000148594;1;0.0552139;5000;0.21446;5001;0.0;0;0.211739;5001;0.0800094;5001;0.001;normal;;none;gamg;240050176;4096;50515968;643317760;16;3;1;16;0;study_dt_dx;0.31;5000;
# timestamp;hostname;version;nRanks;rankNo;durationAssembleBoundaryConditions;n;durationParaview1D;n;durationParaview1DInit;n;durationParaview2D;n;durationParaview3D;n;durationParaview3DInit;n;durationParaview3DReduction;n;durationParaview3DWrite;n;durationParaviewOutput;n;durationSetRightHandSide;n;durationSetStiffnessMatrix;n;durationSolve_linearSolver;n;durationWriteOutput;n;durationWriteOutputParaview;n;durationWriteOutputPythonFile;n;duration_implicit_euler;n;dt;exit;exit_signal;linearSolver_preconditionerType;linearSolver_solverType;memoryData;memoryPage;memoryResidentSet;memoryVirtual;nDofs;nElements;nIterations_linearSolver;nNodes;residualNorm_linearSolver;scenarioName;totalUsertime;nIterationsTotal_linearSolver;0;
2020/6/4 13:23:33;sgscl1n7;opendihu 1.1, built Jun  4 2020, C++ 201402, GCC 9.2.0;1;0;1.164e-06;1;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;1.03e-07;1;0.000940256;1;0.138477;5000;0.295032;5001;0.0;0;0.291459;5001;0.17606;5001;0.001;normal;;none;gamg;240467968;4096;50630656;643735552;63;24;1;63;0;study_dt_dx;0.43;5000;
# timestamp;hostname;version;nRanks;rankNo;durationAssembleBoundaryConditions;n;durationParaview1D;n;durationParaview1DInit;n;durationParaview2D;n;durationParaview3D;n;durationParaview3DInit;n;durationParaview3DReduction;n;durationParaview3DWrite;n;durationParaviewOutput;n;durationSetRightHandSide;n;durationSetStiffnessMatrix;n;durationSolve_linearSolver;n;durationWriteOutput;n;durationWriteOutputParaview;n;durationWriteOutputPythonFile;n;duration_implicit_euler;n;dt;exit;exit_signal;linearSolver_preconditionerType;linearSolver_solverType;memoryData;memoryPage;memoryResidentSet;memoryVirtual;nDofs;nElements;nIterations_linearSolver;nNodes;residualNorm_linearSolver;scenarioName;totalUsertime;nIterationsTotal_linearSolver;0;
