21.07.2017 22:08:50;neon;         64;         64;          8;          8;          1;       4096;      49152;   3.000;.72799999;.47999996;.00000000;.05200005;546.23199463;544.80798340;1.42400002;95.00133777;19.51596713;17.79574490;385.35460019;2405310464;1016233984;      0;      0;      0;      0;      0;      0;      0;      0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;; 385.355;   2.584;   0.610;   0.250;   0.000;   0.000;   0.000;   0.000;   0.000; 1; 1; 1;      64;       1;       1;       1;       8;       8;0
21.07.2017 22:08:50;neon;         64;         64;          8;          8;          1;       4096;      49152;   3.000;.73199999;.41200006;.00000000;.06799996;546.03601074;544.73999023;1.29600000;95.31066322;18.98403358;17.71553731;385.59335184;2374610944;979968000;      0;      0;      0;      0;      0;      0;      0;      0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;; 385.593;   2.577;   0.616;   0.300;   0.000;   0.000;   0.000;   0.000;   0.000; 1; 1; 1;      64;       1;       1;       1;       8;       8;0
21.07.2017 22:08:50;neon;         64;         64;          8;          8;          1;       4096;      49152;   3.000;.73600001;.49599993;.00000000;.07600009;545.96398926;544.52398682;1.44000006;95.48105192;18.79420662;18.02248144;385.59352517;2380574720;986132480;      0;      0;      0;      0;      0;      0;      0;      0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;; 385.594;   2.606;   0.588;   0.330;   0.000;   0.000;   0.000;   0.000;   0.000; 1; 1; 1;      64;       1;       1;       1;       8;       8;0
21.07.2017 22:08:50;neon;         64;         64;          8;          8;          1;       4096;      49152;   3.000;.74400002;.41200000;.00000000;.06799996;546.26800537;544.90399170;1.36399996;95.92518568;18.59099460;18.02239895;385.59354663;2360389632;1010110464;      0;      0;      0;      0;      0;      0;      0;      0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;; 385.594;   2.599;   0.598;   0.250;   0.000;   0.000;   0.000;   0.000;   0.000; 1; 1; 1;      64;       1;       1;       1;       8;       8;0
21.07.2017 22:08:50;neon;         64;         64;          8;          8;          1;       4096;      49152;   3.000;.74400002;.44800001;.00000000;.05999994;546.04400635;544.65600586;1.38800001;95.47358418;18.80785275;18.02182198;385.59336948;2339192832;917479424;      0;      0;      0;      0;      0;      0;      0;      0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;; 385.593;   2.521;   0.677;   0.310;   0.000;   0.000;   0.000;   0.000;   0.010; 1; 1; 1;      64;       1;       1;       1;       8;       8;0
21.07.2017 22:08:50;neon;         64;         64;          8;          8;          1;       4096;      49152;   3.000;.75199999;.43200004;.00000000;.05999994;546.17199707;544.77197266;1.39999998;95.62050033;18.87105274;18.01832652;385.59355378;2363129856;1012850688;      0;      0;      0;      0;      0;      0;      0;      0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;; 385.594;   2.589;   0.602;   0.250;   0.000;   0.000;   0.000;   0.000;   0.000; 1; 1; 1;      64;       1;       1;       1;       8;       8;0
21.07.2017 22:08:50;neon;         64;         64;          8;          8;          1;       4096;      49152;   3.000;.75599998;.36799997;.00000000;.06400001;546.13598633;544.82800293;1.30799997;95.33060098;19.15759182;18.02008080;385.59346485;2370408448;977797120;      0;      0;      0;      0;      0;      0;      0;      0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;; 385.593;   2.577;   0.617;   0.210;   0.000;   0.000;   0.000;   0.000;   0.010; 1; 1; 1;      64;       1;       1;       1;       8;       8;0
21.07.2017 22:08:50;neon;         64;         64;          8;          8;          1;       4096;      49152;   3.000;.75999999;.46800005;.00000000;.04399991;546.21600342;544.76397705;1.45200002;95.62640047;18.90591264;17.67189527;385.59340882;2377142272;989253632;      0;      0;      0;      0;      0;      0;      0;      0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;; 385.593;   2.575;   0.616;   0.240;   0.000;   0.000;   0.000;   0.000;   0.000; 1; 1; 1;      64;       1;       1;       1;       8;       8;0
21.07.2017 22:08:50;neon;         64;         64;          8;          8;          1;       4096;      49152;   3.000;.76000000;.47999996;.00000000;.07600009;546.00000000;544.54400635;1.45599997;94.99790835;19.28095579;17.86741471;385.59372211;2370924544;981245952;      0;      0;      0;      0;      0;      0;      0;      0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;; 385.594;   2.576;   0.620;   0.310;   0.000;   0.000;   0.000;   0.000;   0.000; 1; 1; 1;      64;       1;       1;       1;       8;       8;0
21.07.2017 22:08:50;neon;         64;         64;          8;          8;          1;       4096;      49152;   3.000;.76400001;.38399994;.00000000;.11600006;546.21203613;544.82000732;1.39199996;95.73866796;18.80503774;18.01506424;385.59312510;2371112960;979038208;      0;      0;      0;      0;      0;      0;      0;      0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;; 385.593;   2.570;   0.620;   0.200;   0.000;   0.000;   0.000;   0.000;   0.010; 1; 1; 1;      64;       1;       1;       1;       8;       8;0
